id xcentroid ycentroid peak flux mag RA DEC
1 272.4577754160995 8.726204843337658 3487.0 5.34499135903341 -1.8198675186107565 37.516544960728666 26.537033045069556
2 472.3369691095181 9.082743581687698 2662.0 3.751536976216714 -1.4355230783434025 37.65883346222461 26.91045521312239
3 642.046940672261 17.34605199930473 6887.0 9.049931362148493 -2.3916132134403014 37.76530092119014 27.233008249232743
4 454.6959828487726 18.800218572680535 13970.0 20.698056658256316 -3.2898239285921393 37.628708433725606 26.88422610348802
5 123.86902112336921 26.856965789064205 9876.0 12.968174429450704 -2.7821971084796266 37.37762078297305 26.27213001649889
6 523.8220372577956 27.546704247663115 1116.0 2.0840616694580802 -0.797276415058495 37.66237901763692 27.019321618070364
7 620.0893154853165 33.15234675798795 2885.0 3.627832668804603 -1.399118118316661 37.72111750473391 27.202922289311978
8 245.6139943368935 43.08609935184378 1219.0 1.9700725696026469 -0.7362055603246725 37.435435262292 26.510629819103617
9 314.13116533658405 60.64144748515908 1553.0 2.297081989360576 -0.9029412416786826 37.45279750306506 26.65066819829228
10 87.2957001772049 82.03826386554964 991.0 1.2941813222267322 -0.2799878193591158 37.25203494303944 26.241932067939413
11 487.889661734552 94.07138802065558 9418.0 12.897066554476964 -2.776227352477521 37.51681154138637 26.998149238878433
12 294.99903396236317 100.58918592947201 1469.0 2.0264911120514295 -0.7668617582950885 37.3671334087767 26.64251927467137
13 307.7004778932969 105.08633295303517 2360.0 3.5997340667293565 -1.3906760452390707 37.36811250620474 26.669336792233405
14 253.78831318466408 111.24954523626225 1228.0 1.7485478208145389 -0.6066937856821848 37.31845496597965 26.5729360323775
15 461.9394103329086 111.70967904434859 2210.0 3.206802123262547 -1.265180406192713 37.466471924967315 26.961873410732167
16 232.89350362066003 115.79387986202272 898.0 1.27471198796093 -0.26353017531920775 37.29532479972441 26.537061636808183
17 80.12632374611042 117.36584627003317 821.0 1.3045340262047274 -0.2886385282537494 37.18325044604027 26.252928990621896
18 692.8454499769574 116.7746186375712 728.0 1.1888732993003304 -0.18783893354693482 37.62246311141239 27.396472574291195
19 165.88919547929095 122.51270894533648 707.0 1.0632017774603215 -0.06653923497157462 37.23530405983617 26.41660121050036
20 362.51651399237227 130.80846628100954 3049.0 5.083457128986394 -1.7653979132837692 37.360961285752204 26.789431549563908
21 325.8327994041773 135.18539005524391 3103.0 4.519068174696463 -1.6376222328761045 37.32684234540791 26.72396359606494
22 558.9743368622152 152.26631355588353 1290.0 2.0475030749275636 -0.7780614066343396 37.462780165027695 27.171029581722628
23 237.52599699666396 154.6305972611936 785.0 1.2229855253145887 -0.2185532924001945 37.228656453486984 26.572514663776435
24 278.11583404467694 167.10690071251943 1580.0 1.9769774017647819 -0.7400042626304782 37.23520030281379 26.656907052751652
25 369.8951608469788 167.42166354216386 427.0 1.0669121427714907 -0.07032164490487214 37.30026330131944 26.828477050023498
26 83.13247174650677 169.81840727927093 1395.0 1.878840812260198 -0.6847249634422954 37.090884347665146 26.294742929637273
27 731.632128430044 171.22249260754768 11995.0 18.443150635955888 -3.164587783514482 37.55208778458551 27.50646617185991
28 308.5668752748036 173.17120351782404 5536.0 9.321357722139561 -2.423697937614469 37.24604799933117 26.717944825485645
29 424.75315246885344 180.48744600347243 20493.0 38.5128359661637 -3.9640137497577754 37.31594791970479 26.93991504417345
30 16.853544352088747 182.00294706291416 2923.0 3.7882680865048544 -1.4461017634534548 37.02153349904581 26.179409090947782
31 216.27406599823794 196.30454861006848 24458.0 37.67129491086937 -3.9400263721818836 37.13836600670827 26.56159944552494
32 474.2258686134564 201.11205638289425 852.0 1.32994345345608 -0.3095829400604527 37.314161133006884 27.046515597419294
33 6.041919450753793 201.49862944659205 1806.0 2.5397117344975735 -1.0119610639695171 36.97867242744225 26.17267912736073
34 85.10340087580873 203.76938639083176 7675.0 10.492105058264363 -2.5521565764113205 37.03111650232108 26.32185478085952
35 347.853794780359 204.79285626298767 1076.0 1.4583974490855567 -0.40968974003433994 37.217161602607916 26.81311829442973
36 62.96489288033175 236.019238144774 23895.0 29.907615644779664 -3.6894544767782627 36.95717362800812 26.302780039986985
37 489.63867010036984 236.72887599049417 801.0 1.246680701619225 -0.23938809183334048 37.26100366703473 27.09987325571979
38 341.9707186421791 239.86031856077827 5168.0 6.822603586537212 -2.0848753455451954 37.14976563966301 26.826337221965296
39 620.4407767225097 242.9679645110804 856.0 1.2583769778460492 -0.24952691054895754 37.34329612729068 27.34838792329893
40 641.0962943437534 244.47758545869794 3903.0 6.161463064277088 -1.9742096234699116 37.35534638508359 27.387993846453096
41 280.8359286225864 247.61123996482985 950.0 1.5877695900634943 -0.5019686995346926 37.09208235791007 26.717547558247304
42 365.255696428962 264.4930752893091 867.0 1.293860801139889 -0.27971888915352816 37.12202995641196 26.88681137453308
43 151.20066679935877 270.9431630352173 10884.0 15.819340259774155 -2.9979709185877517 36.95733944977396 26.49162056662316
44 207.5368798964501 270.5285723970946 1878.0 3.3391977925596996 -1.309105361557087 36.99837179071258 26.596514598522273
45 21.972049503717432 275.24242924801524 4302.0 5.89611783010761 -1.9264153850812715 36.85718281105788 26.25331692344047
46 31.096367871639007 275.48373558860925 810.0 1.4413444005748837 -0.39691941317001017 36.863272673302916 26.270518644225852
47 409.27009591436325 285.68461231836886 15655.0 22.86658669832788 -3.398003355470385 37.11531843872736 26.983612484297677
48 345.62100359366826 287.0156043313877 2189.0 3.538533294446164 -1.3720582157117625 37.0674054653217 26.865697724048985
49 555.193178295917 288.84414574663265 35834.0 46.17431996463209 -4.161001270146287 37.21397284559384 27.258232706305215
50 742.204910573357 293.4871960736346 678.0 1.2256795465296972 -0.22094234722311898 37.339336009592486 27.610589660655723
51 731.0886760584228 300.65930494149035 769.0 1.225515956418766 -0.22079742552574447 37.31846331176584 27.594785568479075
52 559.3571471782926 303.698309922398 1377.0 1.684723814817521 -0.5663217874518571 37.190184305445484 27.276258840217512
53 369.07060500524545 305.459862143487 611.0 1.1351198052714897 -0.13760425299122894 37.05093873366928 26.92220808424436
54 157.1926505625265 325.97334524677336 727.0 1.0338923502710986 -0.0361883050256898 36.86246379429508 26.540788094706432
55 382.27461057940934 332.24686963834364 937.0 1.406224803730935 -0.3701368849521022 37.01211247552205 26.965347788610472
56 597.9258344768773 333.0713011739036 12750.0 16.848804142184285 -3.0664227047274624 37.164836237220825 27.368539394233487
57 435.8433422544923 335.7101158892649 802.0 1.465891956838617 -0.4152549048249143 37.044178243129885 27.067751295313286
58 233.81107905487565 337.4924887198612 785.0 1.409358279356565 -0.37255352778426487 36.896495944883284 26.69178555170734
59 596.1243846986246 337.8649243252489 1962.0 2.309522071744876 -0.9088052927188096 37.15491027910076 27.368484510643892
60 43.10667512121359 338.62653198040056 886.0 1.4071653546015894 -0.37086283486538096 36.758082291872036 26.336521553525696
61 362.9897795727022 348.82764367645683 3183.0 4.495712751350768 -1.631996386691319 36.96844478256899 26.940786483431296
62 179.55551101266303 353.9177962144703 888.0 1.2070179565512584 -0.20428432763176876 36.828101281551774 26.601826294567907
63 201.93942615921898 357.26203627244234 1588.0 2.2333788917047515 -0.8724060179538504 36.83808164135336 26.645925357963755
64 224.69054193814065 385.675696048263 3898.0 6.33063833582749 -2.0036187583570886 36.803151284205654 26.708012269805913
65 375.16353628351897 389.72463241052475 31012.0 43.53991590657253 -4.097218964762988 36.903456632403156 26.99174105826361
66 704.0407973981725 390.74924410274724 1797.0 2.5217049302307997 -1.0042356688463971 37.13678612036149 27.60646476333119
67 173.1274267744412 393.1283516978841 1142.0 1.8247384044631765 -0.6530015313767064 36.75285003362168 26.61688714604026
68 420.1679362789528 394.8017877292844 1423.0 1.9930401931161572 -0.7487901427278179 36.92649001163875 27.079268766852874
69 471.4432400397414 395.1840030596829 5776.0 11.143516583751849 -2.617555659301887 36.96246757623924 27.17526397491603
70 334.81059337588044 418.17871587605197 3843.0 5.60427779187517 -1.871299135453167 36.82332855977338 26.936040074381975
71 498.8725249490957 430.89374615069175 1541.0 2.233119775936744 -0.8722800439452144 36.917735496631614 27.25112063977026
72 369.50348004078444 431.7600567830632 59905.0 105.81795426842665 -5.06139840313653 36.82366437986036 27.0101854776362
73 536.8122984169753 431.9631785751922 19567.0 28.455075737727988 -3.635399364724993 36.94293868455918 27.322692603324544
74 588.5250977610114 443.9932232460133 2341.0 4.117041535951362 -1.5364631213092859 36.95824054293992 27.427543657568354
75 308.29218581410817 466.18643883764526 1019.0 1.3603397113954199 -0.3341184407074269 36.71785912308318 26.919663710776895
76 407.59170102460143 481.17162629913213 14169.0 23.75031121978136 -3.439173262286228 36.761864654968754 27.115399118939028
77 104.62362977041123 485.8985952136141 4903.0 7.407847142092938 -2.1742300306916924 36.536698548874455 26.553017679864542
78 110.82457390478308 490.03718454648697 6060.0 8.105928618821071 -2.272006937513502 36.533675320424024 26.567451243506373
79 391.97405137431537 517.1614416493592 2298.0 2.952686662383662 -1.175543405748367 36.685845613613964 27.111080102723964
80 414.13842100931026 530.0102452647516 5210.0 6.856161019575814 -2.0902025215192146 36.67854243713123 27.161329083144636
81 17.403113269353533 546.0847624105418 10262.0 17.076808780458315 -3.0810167884634367 36.36587715617139 26.431715236371904
82 68.1483171957267 550.0935860198484 3680.0 4.614761785117202 -1.6603732189415257 36.39494076526765 26.529223737356503
83 708.0828901814057 551.3615466868077 956.0 1.3542963357859479 -0.32928425857480953 36.85026471138756 27.724861948254443
84 726.2322930915901 564.3862063634165 2104.0 3.373491587921947 -1.3201990788593532 36.83977360546773 27.76773632429254
85 165.0691895242044 569.0843814977056 1188.0 1.724092291123571 -0.5914012750281284 36.430027542689714 26.72328276947852
86 587.5485655654608 570.009486677455 5408.0 9.510988243830163 -2.4455641121500293 36.73046996440843 27.512693713933963
