#   ID    	RA/deg	      DEC/deg	     flux	     mag 	  dev_ra in arces  dev_dec in arcsec  RMS in arcsec 
4.000000e+00   1.697020e+02   1.610237e+01   3.669703e+02   -6.411577e+00   0.000000e+00   0.000000e+00   0.000000e+00
4.000000e+00   1.697030e+02   1.610185e+01   3.644995e+02   -6.404242e+00   3.556252e+00   -1.869647e+00   4.017774e+00
