id xcentroid ycentroid peak flux mag RA/deg DEC/deg
1 1.5847880042457987 1.578336664936871 4964.0 8.638404505445143 -2.341083841594501 37.3430785115958 26.026568153854843
2 749.449616127702 1.5787973894098788 5039.0 8.59072562552788 -2.3350746214096496 37.87857147805955 27.422224484981708
3 272.34921058213297 8.891732041892785 9224.0 5.8325313000655505 -1.914642695243677 37.523779411189636 26.536918088601098
4 472.2615798363854 9.196822328422554 7553.0 3.423811287931824 -1.3362745485492526 37.66637310318699 26.910202841879293
5 641.9742422569254 17.53736054017685 11340.0 9.610038159839712 -2.45681278045516 37.77286756114209 27.232680884470902
6 454.53727833002506 18.917644954037435 17445.0 20.394754366808893 -3.273796197670186 37.63617054408523 26.88384198443481
7 123.85836980471831 26.994925905032883 14726.0 12.722632304463726 -2.761442439647328 37.38484377012997 26.27231363794668
8 523.6767304930793 27.687222813808845 6019.0 1.7316223447467405 -0.5961329532154642 37.66987866022247 27.018927975597293
9 620.0558189894368 33.33115979443249 7407.0 3.424262477423673 -1.336417617325671 37.728721815335135 27.202688764251405
10 245.61331505173683 43.080872357069524 6065.0 1.8218945640478683 -0.65130810011995 37.44304620995108 26.510644807150044
11 314.18011318580625 60.80539514253141 6888.0 2.6370466808163973 -1.0527945442802615 37.46021254284242 26.65084899467403
12 87.27032349650928 82.01542483164928 5922.0 1.208825811734241 -0.20590931200972595 37.259529805867494 26.242046559631824
13 487.8327274385215 94.23500931508768 12451.0 11.382071484193439 -2.64055327208194 37.52433180123383 26.998013501853233
14 295.01910931929524 100.78628861529494 6554.0 2.267091426570922 -0.888672586437393 37.37446972946993 26.642713342182347
15 307.62639216366205 105.23578117454734 6876.0 3.150518809134351 -1.2459551919274385 37.37548145574937 26.66931500321946
16 253.7265448773027 111.44100727646916 5836.0 1.4689129880080511 -0.41749017710810676 37.325709230107606 26.57301490528969
17 461.8344443195859 111.89826732156915 7458.0 3.29431400525106 -1.2944124815047766 37.47389704532369 26.96169918723468
18 232.60636599415687 115.94746759188074 5805.0 1.2044439340544795 -0.20196647182081584 37.30246845181798 26.536714156409154
19 80.16254418097927 117.55080549098108 5759.0 1.3412084933580093 -0.3187407374639009 37.19042576480832 26.253333126934606
20 165.8829788358007 122.6781006133686 5726.0 1.0355634795228355 -0.03794181519943177 37.24256769837121 26.416845926391005
21 362.4308243281589 130.97404950768632 7999.0 5.332069195884101 -1.817239441875016 37.36835728234152 26.789372646584063
22 325.73189296133086 135.3447977327706 7360.0 3.998077025040632 -1.5046278919314096 37.33420612334624 26.72390526212032
23 558.9571763111584 152.62641955974192 6342.0 2.1215183190241054 -0.8166169654825282 37.47007076002579 27.17108706512085
24 237.4015663605752 154.84933060954847 6037.0 1.4508273246452337 -0.404039316042177 37.23582280652088 26.57253978274899
25 278.08473733867334 167.197515855051 6357.0 2.0362798972733986 -0.7720936845136874 37.242708739797514 26.656993438714775
26 731.574885863425 171.4904197726588 14201.0 16.848113519698014 -3.066378200132425 37.55968799317724 27.506257018354717
27 308.47518034253994 173.35598449027398 9484.0 8.540541537879022 -2.328713523167503 37.25337513739928 26.717962524788096
28 424.64560008951463 180.7039811505218 28969.0 40.74108663320084 -4.025081520454514 37.323319731531505 26.939834965631302
29 16.803565354267942 182.10585714357993 7707.0 3.557053731781188 -1.3777260638920747 37.02876713350542 26.17969378934316
30 216.20738026082316 196.56233140151826 29777.0 37.620463861178656 -3.938560365270636 37.14550389560679 26.56180652545393
31 5.941422571904742 201.70647497868106 7137.0 2.7731145713031626 -1.1074195320918447 36.985680284461566 26.17296485229283
32 474.2540317503872 201.40830161499224 5672.0 1.1066611253391372 -0.11003663592329849 37.3215433916499 27.046717996654642
33 85.0549314702996 203.9126659325647 13501.0 11.150419150312228 -2.618227982641223 37.03835363718738 26.322129729533472
34 347.824482934804 204.76654267012034 5896.0 1.2522077452286466 -0.24419096420264272 37.224966366646875 26.81309692284462
35 595.1609562703427 224.03045751526773 6778.0 2.316983040993078 -0.9123071375283708 37.36736407060373 27.287982397717162
36 513.103078602774 235.18866173360212 5818.0 1.066286064205871 -0.06968433311358081 37.288507379994726 27.142556094634276
37 62.928575498437155 236.145393070327 26991.0 28.823293409446347 -3.6493590067597257 36.96444535540546 26.303107048256066
38 489.3770704468313 236.96223822182748 6195.0 1.5955213924581868 -0.5072565787733077 37.26832386015707 27.099504259314166
39 341.9248912884069 240.01333193796555 9609.0 6.618069442007569 -2.051828299520479 37.15724730289109 26.826438810181994
40 620.3587826886833 243.08666934538502 5998.0 1.3200769609103193 -0.30149812862892167 37.35107795992287 27.348172001033834
41 641.0806642381783 244.72347777336427 9739.0 6.106479262285571 -1.9644772164141013 37.36296684976844 27.38797377140812
42 281.04356956386056 247.7958773896616 6102.0 1.4924687660061076 -0.43476312773947307 37.09963469346036 26.718199724903577
43 365.3293184647505 264.73439634855566 6055.0 1.5661393862290653 -0.4870760290051101 37.129472204003406 26.887195380578092
44 151.1501490475834 271.05923263557 16334.0 15.823363519646243 -2.998247013763326 36.96471967467205 26.491866648536487
45 207.41276413553652 270.7783828261768 7542.0 4.003584258930899 -1.5061224326160714 37.0055113382553 26.59666920280656
46 21.970887719818773 275.52682865516704 8310.0 5.437889952647552 -1.8385760361530188 36.864175342317104 26.253880537079386
47 31.05025204608958 275.53257991742817 6041.0 1.405649045884974 -0.3696922553700494 36.870666080776786 26.270828307008173
48 409.1904739697585 285.86424987098553 24218.0 26.003993963087044 -3.537600141361396 37.12281407099179 26.983646912797177
49 345.41913598308713 287.1345399104068 6610.0 2.980323794353361 -1.1856586253431418 37.07486352346152 26.865515267250036
50 555.1453103518118 288.96478261158506 43131.0 48.51531297777499 -4.2146970935215835 37.22173673422223 27.258168132783435
51 742.105411487802 293.7444695329532 5941.0 1.3092214296941953 -0.29253276336231476 37.34699551897241 27.610372976080004
52 699.0165373241728 299.7209110468377 5593.0 1.0182934831613315 -0.01968241098498125 37.3053764169136 27.534090116490127
53 730.9406859385001 300.7634579365261 5847.0 1.1827184050888941 -0.18220338804157377 37.32635699136235 27.594386848941582
54 559.25940436937 303.9504174917009 6626.0 2.026641655773705 -0.766942412336844 37.19768691185295 27.276199219405093
55 368.9785911074981 305.8452300858036 5933.0 1.3125673438222734 -0.2953039874332764 37.05802672405688 26.922408645261424
56 382.29431191840087 332.6570585082672 5903.0 1.2377871041534372 -0.2316148842419306 37.019261432639766 26.965782284302065
57 597.8576248113048 333.2434976977292 15312.0 15.09645960822721 -2.9471877733834457 37.172554841227914 27.368469014320528
58 435.8039793733513 335.85221612742316 5953.0 1.145820766180345 -0.14779172220545697 37.05182010330959 27.0678488585887
59 233.77135543211384 337.7857613811435 5818.0 1.1326849194687585 -0.13527279591515676 36.90367548991238 26.69215396193851
60 596.1321843847909 337.89194044996674 6955.0 2.266364779168571 -0.8883245308419365 37.16294550919484 27.368460578558125
61 43.066916910952536 338.81136881827314 6021.0 1.5571878970545299 -0.4808525489708544 36.76527778969475 26.336972299026147
62 362.9590672173477 348.9397966141105 8690.0 4.874120275122492 -1.7197406043753147 36.976084529419964 26.940948662348895
63 179.3867440018583 354.1150869587152 5662.0 1.101268247114533 -0.10473279346058935 36.83531825763268 26.601943835815902
64 201.813319687919 357.6366878499886 6088.0 1.9266032524403545 -0.7119807227878878 36.8450324300031 26.646229068180517
65 418.92340797375846 377.97746444932835 5708.0 1.0347095058202922 -0.03704609736326801 36.96384723388319 27.065450432667845
66 224.61163497464858 385.8467385775301 8985.0 6.768040465069435 -2.076157366546031 36.810538156795594 26.70826502365215
67 375.11224462072187 389.891371281187 40947.0 46.5261469583453 -4.169242720307146 36.91101499679599 26.991921777615392
68 703.8901996083785 390.91282356888036 6795.0 2.5666425644900412 -1.023413480523486 37.144589859742545 27.606188806307664
69 173.17014248603564 393.52372396762155 5950.0 1.726827593962546 -0.5931224496969635 36.75987490962884 26.617569499610944
70 420.09158734483947 394.88933790499567 6652.0 2.17210140190588 -0.8422002397462423 36.934218055287594 27.079314707862064
71 471.38830788965976 395.3889078586193 12046.0 10.630037992038725 -2.5663370417652716 36.970048113455036 27.175389155394473
72 334.71658367571354 418.3494364676174 7878.0 4.694104886838487 -1.6788819735240648 36.83082514688433 26.93619727352313
73 498.93254919564185 431.09551387878673 6594.0 2.088925484195211 -0.7998073704390075 36.925447514120734 27.251461189085756
74 369.3977157302102 431.94965748403524 65535.0 113.22160926265525 -5.134823308470984 36.83115797879413 27.01031501751583
75 536.7303126513908 432.0883939382848 22116.0 26.921084343026248 -3.57523137167225 36.950723245667305 27.32268487399788
76 613.087472469278 440.0479570722707 5779.0 1.0442548105917002 -0.047016211539372466 36.99105864677839 27.470680830591398
77 588.4642542253879 444.10665213744755 7999.0 3.964071214577724 -1.495353619969726 36.96611620625943 27.42753339710831
78 308.1448946130224 466.4574414516497 5692.0 1.242808850318689 -0.2360108432542602 36.7251356010715 26.919846827633755
79 407.4569101435557 481.40205051422754 15628.0 20.08029030364713 -3.256924967940505 36.769324270033955 27.115506743511844
80 104.54479567495679 486.06124502612295 9734.0 7.266750060800595 -2.1533505573285376 36.54403681738634 26.55343492215691
81 110.7475320202033 490.1867336739702 10085.0 7.109014810710614 -2.129523547563558 36.541046366792386 26.56786064755756
82 722.5017236661597 495.8324240896791 5534.0 1.1058098992903802 -0.10920118363951069 36.96891049723766 27.71340923596353
83 391.90841035317493 517.425379521131 6804.0 3.054245908157515 -1.212260001788288 36.69329741134342 27.111378461881802
84 414.0972618590779 517.3168937058191 6316.0 1.72538968486805 -0.5922179932695535 36.70938072902378 27.152712068066254
85 17.38769199064684 546.3175566196452 15321.0 16.04118653558182 -3.0130912226504747 36.37308190831238 26.432413867064543
86 68.09526597571258 550.2053707428267 8405.0 4.620732431424486 -1.6617770523721473 36.402386420216345 26.529729758481718
87 708.1207635811312 551.715446493466 5794.0 1.2331644215773134 -0.22755246566418558 36.85794369773963 27.725180653223468
88 726.2783790185887 564.6773379469771 7162.0 3.2619786433302997 -1.2837027833040473 36.84759510169577 27.768021401529133
89 165.1997846675489 569.2233953620755 5960.0 1.3958441524868133 -0.3620923288601644 36.43765646396065 26.72408435076351
90 587.4260583120135 570.1123634989866 11675.0 9.1544644589295 -2.404082357302994 36.73838180595598 27.51265193409859
91 1.589829444257724 577.4302102739172 4992.0 8.634797444992504 -2.3406303858664494 36.305722757775335 26.424427494419458
92 749.4207391022824 577.442060441584 4902.0 8.580577655833883 -2.333791315279212 36.84117092025922 27.820028396174376
