id xcentroid ycentroid peak flux mag RA/deg DEC/deg
49 345.6660899967338 286.74765554129937 6929.0 3.3309961400689647 -1.3064353235864525 37.074790939417944 26.865812160717955
50 555.2147808184521 288.46789222327243 31284.0 40.479321096020776 -4.0180830501719695 37.22170301011387 27.25805549694992
51 742.1555463130602 293.17695993065337 5948.0 1.2137893365001677 -0.21035829441298343 37.347047012836114 27.610172307971112
52 730.9473589810135 300.395500212262 5673.0 1.1294860259536155 -0.13220215545220612 37.32602098043552 27.594240536760584
53 382.2683356512528 332.14834802588143 6028.0 1.2432802416350999 -0.23642257960484075 37.019215714028604 26.965469670866305
54 597.9335313684987 332.8828222576351 17695.0 16.975174856343536 -3.0745356412921003 37.17228203834817 27.368446790273705
55 435.83981957759556 335.192508735988 5799.0 1.3214287182661308 -0.30260935245928205 37.052082908243726 27.067545793021193
56 233.94311845229396 337.17663159548005 6103.0 1.4584332557739514 -0.4097163967874384 36.903976238804894 26.69214046347876
57 43.096323034389506 338.05063223510723 6129.0 1.5450412064542105 -0.4723501665170842 36.76577952328908 26.336589651953954
58 596.1093720911073 337.5284675651649 6693.0 2.1958810752386664 -0.8540220396202581 37.16260821470385 27.36825060232612
59 363.0653195294505 348.4301520370692 7935.0 4.335057719923064 -1.5924872108611376 36.97614120959852 26.940876693656353
60 179.5553786488857 353.64192340491076 5560.0 1.15286252430676 -0.1544438048918792 36.835383368109994 26.60201318810812
61 201.85424739830626 356.97948880878795 6832.0 2.5194374873055834 -1.0032589675996386 36.84533478876389 26.645931610579552
62 321.16787917808887 363.0844773991789 5918.0 1.1640592114253692 -0.16493767961043346 36.91975182794929 26.872808005891265
63 419.0752413008917 377.11068972393645 5825.0 1.105135059700412 -0.10853839210776611 36.96457657754895 27.065206412960478
64 224.72528891201586 385.201950644171 9612.0 6.915521299341131 -2.0995623081465915 36.81087197282944 26.70810191481541
65 375.1775749583926 389.27108733641614 36865.0 42.83745383707025 -4.079559123573421 36.91124746382179 26.99168277904553
66 703.9407740389785 390.2558656516278 6779.0 2.5002947930866637 -0.9949780411432331 37.14482694702962 27.605893901783446
67 173.1538185468636 392.96002614014265 6423.0 1.894676435498475 -0.6938376343410233 36.75997904438961 26.617217591210252
68 420.1436004578996 394.26377318408476 6350.0 1.8514241901122659 -0.6687648344554576 36.93444445189657 27.07904511392831
69 471.47952844012 394.95231521775406 11467.0 12.019784000190768 -2.699741658274931 36.96995431845555 27.175322630475275
70 334.81884608998934 417.94489608716697 9052.0 5.805628209216174 -1.909623050726793 36.830707057109855 26.93616666671848
71 369.46198725130614 431.4509220541124 65535.0 100.39111314129376 -5.004238174340251 36.83117952485187 27.010143480227953
72 498.9555223864475 430.6225034519422 6079.0 1.8169886866558809 -0.6483805580358825 36.92537287870954 27.25122958125163
73 536.829879975061 431.6884041062509 20399.0 25.745288918931525 -3.526744424831674 36.95056622931124 27.322645975786
74 613.0613028591033 439.49654341105156 5534.0 1.0121349993146218 -0.013096107215989632 36.99107400303698 27.47029934260724
75 588.5966419910077 443.75013136181155 6958.0 3.8769468285117603 -1.471224611982632 36.96589860535507 27.427581185626554
76 308.31650967720816 465.92807363560104 5954.0 1.260366378965063 -0.25124202397170475 36.72530515428761 26.919843027857606
77 407.63289252735603 480.95188866312327 20495.0 25.17399799791317 -3.502380483303714 36.769341657714556 27.11555980841397
78 104.61914294734547 485.543227984954 8544.0 6.2814627176576545 -1.9951519661258552 36.544151594100406 26.553252328472343
79 110.82498614389303 489.82018818864265 10437.0 7.604136210727599 -2.2026247191413093 36.540890340296684 26.56778697213395
80 722.627562396722 495.267994975402 5755.0 1.2553085018684094 -0.24687617548758561 36.96905158464969 27.713282248960237
81 391.92896751848696 517.0043584293774 7526.0 3.418207643638008 -1.3344961024766624 36.693160215753984 27.11114926850858
82 414.188389795824 516.9611346364428 6387.0 1.747553040033153 -0.6060759147555234 36.70917303347704 27.15265949460833
83 131.3272581138701 526.8212602917555 5725.0 1.1567023201321123 -0.15805401674430736 36.48891933790199 26.63159874029764
84 512.7919712023877 527.9408661510608 5668.0 1.1412661159614752 -0.14346730828079884 36.759983652852235 27.344253444042565
85 414.1317257004108 529.8021474377883 9647.0 6.692367884174062 -2.06394951604992 36.686002635535296 27.161421027834596
86 258.29224518145253 533.8665109512655 5624.0 1.018982185958574 -0.02041647913403169 36.56712014598371 26.873403228692123
87 17.388957788120532 545.8560218986844 14644.0 16.992091479112513 -3.075617093719838 36.373067468188744 26.43211376989654
88 68.13304048841839 549.8722585709772 8208.0 4.665173505550351 -1.672169501289811 36.40215964818134 26.5295847150805
89 708.2097164804055 551.0557729768908 6036.0 1.3658906282543146 -0.3385398130649086 36.858242653089135 27.724899853136797
90 726.298995310596 564.1395853210666 7546.0 3.520098571702526 -1.3663870624929773 36.84762513775358 27.767692633844483
91 165.0920030747435 568.9127888616856 6086.0 1.5472069415234468 -0.4738710129993429 36.437273438070854 26.723675843465937
92 587.5104611231028 569.769216110925 9585.0 8.609336418448331 -2.3374241966038536 36.73812955945859 27.512575843726335
93 1.5636477422885466 577.4532566480531 5095.0 8.820891644549864 -2.3637812181400966 36.304824107660124 26.424400169929427
94 749.4348702544586 577.4220238528751 4889.0 8.547815578970667 -2.329637858981778 36.84026257895914 27.82004042799833
