#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
7.100000e+01   1.687558e+03   7.618007e+02   1.565383e+02   2.588468e+01   1.428004e+00   -3.868238e-01   3.012353e-01   2.390483e-01   3.845605e-01
7.200000e+01   1.688187e+03   7.616226e+02   1.565383e+02   2.588462e+01   1.486879e+00   -4.306893e-01   4.065038e-01   2.140617e-02   4.070670e-01
5.800000e+01   1.687860e+03   7.618588e+02   1.565384e+02   2.588468e+01   1.294225e+00   -2.800245e-01   7.301173e-01   2.350253e-01   7.670125e-01
7.100000e+01   1.688885e+03   7.619472e+02   1.565383e+02   2.588472e+01   1.547890e+00   -4.743504e-01   2.740073e-01   3.764497e-01   4.656118e-01
7.100000e+01   1.689042e+03   7.617069e+02   1.565382e+02   2.588467e+01   1.817928e+00   -6.489415e-01   1.575454e-02   2.038471e-01   2.044550e-01
6.800000e+01   1.688490e+03   7.620263e+02   1.565383e+02   2.588469e+01   1.265869e+00   -2.559720e-01   3.185990e-01   2.913563e-01   4.317335e-01
6.900000e+01   1.689173e+03   7.613711e+02   1.565382e+02   2.588470e+01   1.486131e+00   -4.301427e-01   -1.330468e-01   3.312848e-01   3.570029e-01
5.700000e+01   1.689274e+03   7.614346e+02   1.565383e+02   2.588468e+01   1.117686e+00   -1.207994e-01   2.988928e-01   2.399964e-01   3.833213e-01
7.300000e+01   1.689254e+03   7.616123e+02   1.565383e+02   2.588466e+01   1.503142e+00   -4.425002e-01   3.783409e-01   1.793525e-01   4.186993e-01
6.700000e+01   1.689452e+03   7.615977e+02   1.565383e+02   2.588466e+01   1.308034e+00   -2.915479e-01   2.617655e-01   1.911505e-01   3.241291e-01
7.500000e+01   1.689998e+03   7.618468e+02   1.565384e+02   2.588464e+01   1.845257e+00   -6.651423e-01   7.237342e-01   1.057560e-01   7.314202e-01
7.800000e+01   1.691665e+03   7.616487e+02   1.565382e+02   2.588461e+01   1.633346e+00   -5.326958e-01   0.000000e+00   0.000000e+00   0.000000e+00
