#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
5.100000e+01   2.833752e+02   5.856896e+02   1.563525e+02   2.656820e+01   1.245584e+00   -2.384326e-01   -2.329007e-03   2.462230e-01   2.462340e-01
4.800000e+01   2.838940e+02   5.854375e+02   1.563526e+02   2.656818e+01   1.216135e+00   -2.124548e-01   3.026299e-01   1.614558e-01   3.430055e-01
3.900000e+01   2.836639e+02   5.854766e+02   1.563527e+02   2.656819e+01   1.063260e+00   -6.659868e-02   4.852343e-01   2.221310e-01   5.336614e-01
5.200000e+01   2.848823e+02   5.857849e+02   1.563526e+02   2.656820e+01   1.255526e+00   -2.470645e-01   2.786777e-01   2.415485e-01   3.687911e-01
5.200000e+01   2.849291e+02   5.854213e+02   1.563525e+02   2.656816e+01   1.066121e+00   -6.951635e-02   -1.105261e-01   1.168968e-01   1.608753e-01
5.000000e+01   2.844337e+02   5.855716e+02   1.563526e+02   2.656822e+01   1.056415e+00   -5.958626e-02   3.554720e-01   2.992143e-01   4.646392e-01
4.800000e+01   2.850553e+02   5.851229e+02   1.563526e+02   2.656822e+01   1.319258e+00   -3.008243e-01   6.266029e-02   3.277640e-01   3.336998e-01
4.800000e+01   2.851986e+02   5.847343e+02   1.563525e+02   2.656828e+01   1.269115e+00   -2.587522e-01   -3.481344e-01   5.486833e-01   6.498083e-01
5.300000e+01   2.856158e+02   5.848430e+02   1.563527e+02   2.656812e+01   1.355575e+00   -3.303089e-01   3.845063e-01   -4.068067e-02   3.866523e-01
5.600000e+01   2.875407e+02   5.839340e+02   1.563525e+02   2.656813e+01   1.557747e+00   -4.812424e-01   0.000000e+00   0.000000e+00   0.000000e+00
