#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.060000e+02   9.863670e+02   1.823502e+03   1.570154e+02   2.630645e+01   1.992252e+00   -7.483609e-01   1.961769e-01   3.269517e-02   1.988827e-01
2.150000e+02   9.869634e+02   1.823312e+03   1.570153e+02   2.630643e+01   2.714309e+00   -1.084148e+00   -2.150922e-02   -4.540841e-02   5.024510e-02
1.720000e+02   9.872968e+02   1.823366e+03   1.570153e+02   2.630643e+01   1.690076e+00   -5.697659e-01   1.399709e-01   -4.700629e-02   1.476531e-01
1.840000e+02   9.865168e+02   1.823335e+03   1.570152e+02   2.630643e+01   1.865108e+00   -6.767599e-01   -2.837510e-01   -4.142868e-02   2.867594e-01
2.180000e+02   9.875681e+02   1.823729e+03   1.570154e+02   2.630643e+01   2.061801e+00   -7.856167e-01   2.049535e-01   -2.998501e-02   2.071353e-01
2.110000e+02   9.876707e+02   1.823497e+03   1.570154e+02   2.630639e+01   2.186288e+00   -8.492685e-01   1.961590e-01   -1.655755e-01   2.566975e-01
1.960000e+02   9.872001e+02   1.823500e+03   1.570153e+02   2.630641e+01   1.765339e+00   -6.170701e-01   4.762430e-02   -1.024913e-01   1.130156e-01
2.100000e+02   9.877089e+02   1.823201e+03   1.570153e+02   2.630641e+01   2.270962e+00   -8.905245e-01   1.631648e-01   -8.832118e-02   1.855354e-01
1.570000e+02   9.878691e+02   1.822957e+03   1.570153e+02   2.630641e+01   1.642404e+00   -5.387002e-01   8.042729e-02   -1.033362e-01   1.309462e-01
2.070000e+02   9.877282e+02   1.823207e+03   1.570154e+02   2.630644e+01   2.158586e+00   -8.354236e-01   3.981360e-01   -4.628100e-03   3.981629e-01
1.990000e+02   9.878483e+02   1.823083e+03   1.570153e+02   2.630634e+01   2.400298e+00   -9.506629e-01   -8.776616e-02   -3.714449e-01   3.816729e-01
2.140000e+02   9.881258e+02   1.823221e+03   1.570153e+02   2.630642e+01   2.509292e+00   -9.988779e-01   1.557350e-01   -7.309574e-02   1.720360e-01
2.400000e+02   9.891690e+02   1.822619e+03   1.570153e+02   2.630644e+01   2.581048e+00   -1.029490e+00   0.000000e+00   0.000000e+00   0.000000e+00
