#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.330000e+02   4.700573e+02   2.090343e+03   1.571114e+02   2.658098e+01   6.077729e+00   -1.959353e+00   2.288973e-01   1.674076e-01   2.835829e-01
2.440000e+02   4.706264e+02   2.090180e+03   1.571114e+02   2.658098e+01   5.963143e+00   -1.938688e+00   4.731600e-02   1.595608e-01   1.664285e-01
1.950000e+02   4.709158e+02   2.090209e+03   1.571114e+02   2.658101e+01   4.096107e+00   -1.530928e+00   2.658170e-01   2.748121e-01   3.823354e-01
2.090000e+02   4.702629e+02   2.090148e+03   1.571113e+02   2.658091e+01   4.437015e+00   -1.617727e+00   -3.018228e-01   -8.991911e-02   3.149325e-01
2.440000e+02   4.711684e+02   2.090313e+03   1.571113e+02   2.658096e+01   5.687648e+00   -1.887332e+00   -1.867773e-01   1.150284e-01   2.193565e-01
2.420000e+02   4.712622e+02   2.090053e+03   1.571113e+02   2.658092e+01   5.447955e+00   -1.840584e+00   -1.516826e-01   -5.603516e-02   1.617021e-01
2.220000e+02   4.707735e+02   2.090251e+03   1.571114e+02   2.658099e+01   4.487925e+00   -1.630114e+00   1.729963e-01   1.996489e-01   2.641731e-01
2.350000e+02   4.713614e+02   2.089825e+03   1.571113e+02   2.658090e+01   5.576191e+00   -1.865844e+00   3.012550e-02   -1.210216e-01   1.247148e-01
1.770000e+02   4.714015e+02   2.089619e+03   1.571114e+02   2.658097e+01   3.538502e+00   -1.372049e+00   7.951657e-02   1.373698e-01   1.587241e-01
2.340000e+02   4.713012e+02   2.089776e+03   1.571114e+02   2.658099e+01   5.147458e+00   -1.778982e+00   2.820921e-01   2.016990e-01   3.467830e-01
2.250000e+02   4.713197e+02   2.089714e+03   1.571113e+02   2.658090e+01   5.596914e+00   -1.869872e+00   -1.775611e-01   -1.061485e-01   2.068706e-01
2.400000e+02   4.717136e+02   2.089810e+03   1.571114e+02   2.658088e+01   6.164967e+00   -1.974827e+00   1.578549e-01   -2.013537e-01   2.558544e-01
2.700000e+02   4.725920e+02   2.088804e+03   1.571113e+02   2.658093e+01   6.911786e+00   -2.098976e+00   0.000000e+00   0.000000e+00   0.000000e+00
