#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
9.800000e+01   1.133221e+03   9.369458e+02   1.565862e+02   2.617164e+01   2.097180e+00   -8.040894e-01   9.860424e-02   1.973437e-01   2.206067e-01
9.700000e+01   1.133846e+03   9.368708e+02   1.565863e+02   2.617159e+01   2.517863e+00   -1.002580e+00   4.280541e-01   1.653516e-02   4.283733e-01
8.200000e+01   1.134238e+03   9.369834e+02   1.565863e+02   2.617161e+01   1.627621e+00   -5.288833e-01   4.287711e-01   9.030682e-02   4.381780e-01
8.300000e+01   1.133465e+03   9.369595e+02   1.565863e+02   2.617165e+01   1.806529e+00   -6.421121e-01   4.911450e-01   2.313988e-01   5.429262e-01
9.900000e+01   1.134590e+03   9.371598e+02   1.565863e+02   2.617165e+01   2.140250e+00   -8.261615e-01   2.881034e-01   2.385743e-01   3.740605e-01
9.900000e+01   1.134746e+03   9.371130e+02   1.565863e+02   2.617160e+01   1.874415e+00   -6.821645e-01   4.614450e-01   6.848536e-02   4.664995e-01
9.400000e+01   1.134175e+03   9.370726e+02   1.565863e+02   2.617164e+01   2.003549e+00   -7.545000e-01   2.674517e-01   2.108407e-01   3.405646e-01
9.400000e+01   1.134763e+03   9.366995e+02   1.565863e+02   2.617168e+01   2.120413e+00   -8.160513e-01   2.340196e-01   3.497360e-01   4.208092e-01
7.700000e+01   1.135050e+03   9.363786e+02   1.565863e+02   2.617154e+01   1.417018e+00   -3.784384e-01   1.460070e-01   -1.471146e-01   2.072697e-01
9.800000e+01   1.134839e+03   9.366644e+02   1.565863e+02   2.617165e+01   1.754383e+00   -6.103112e-01   3.997287e-01   2.515514e-01   4.722935e-01
9.300000e+01   1.134934e+03   9.367470e+02   1.565863e+02   2.617168e+01   2.294141e+00   -9.015504e-01   3.771567e-01   3.714425e-01   5.293550e-01
1.010000e+02   1.135406e+03   9.367871e+02   1.565864e+02   2.617162e+01   2.254251e+00   -8.825055e-01   6.173253e-01   1.510067e-01   6.355262e-01
1.080000e+02   1.137074e+03   9.362266e+02   1.565862e+02   2.617158e+01   2.895110e+00   -1.154163e+00   0.000000e+00   0.000000e+00   0.000000e+00
