#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.870000e+02   6.465047e+02   1.650474e+03   1.569058e+02   2.646276e+01   3.496502e+00   -1.359084e+00   3.635406e-01   1.607328e-01   3.974881e-01
1.930000e+02   6.470788e+02   1.650126e+03   1.569057e+02   2.646273e+01   4.492659e+00   -1.631259e+00   -1.565791e-03   5.969360e-02   5.971413e-02
1.560000e+02   6.474974e+02   1.650439e+03   1.569058e+02   2.646274e+01   2.441142e+00   -9.689826e-01   6.099062e-01   7.643087e-02   6.146765e-01
1.660000e+02   6.467787e+02   1.650133e+03   1.569056e+02   2.646268e+01   3.345078e+00   -1.311016e+00   -1.805925e-01   -1.391312e-01   2.279718e-01
1.970000e+02   6.476723e+02   1.650479e+03   1.569057e+02   2.646277e+01   3.724775e+00   -1.427750e+00   8.095289e-02   2.097407e-01   2.248211e-01
1.890000e+02   6.477671e+02   1.650067e+03   1.569056e+02   2.646272e+01   3.959406e+00   -1.494075e+00   -2.451090e-01   1.459224e-02   2.455430e-01
1.770000e+02   6.472792e+02   1.650164e+03   1.569056e+02   2.646276e+01   3.371781e+00   -1.319649e+00   -1.052227e-01   1.807213e-01   2.091220e-01
1.900000e+02   6.478607e+02   1.649837e+03   1.569056e+02   2.646273e+01   4.326392e+00   -1.590315e+00   -7.580220e-02   5.507649e-02   9.369841e-02
1.440000e+02   6.479828e+02   1.649532e+03   1.569056e+02   2.646272e+01   2.862529e+00   -1.141875e+00   -1.610131e-01   2.884687e-02   1.635768e-01
1.880000e+02   6.478689e+02   1.649794e+03   1.569057e+02   2.646277e+01   4.008389e+00   -1.507425e+00   1.693059e-01   2.023131e-01   2.638088e-01
1.810000e+02   6.480011e+02   1.649809e+03   1.569056e+02   2.646269e+01   3.863148e+00   -1.467353e+00   -6.826376e-02   -9.091115e-02   1.136872e-01
1.950000e+02   6.483416e+02   1.649827e+03   1.569057e+02   2.646268e+01   4.141439e+00   -1.542878e+00   1.359911e-01   -1.360093e-01   1.923333e-01
2.190000e+02   6.495097e+02   1.649052e+03   1.569057e+02   2.646271e+01   4.554508e+00   -1.646104e+00   0.000000e+00   0.000000e+00   0.000000e+00
