#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.100000e+02   2.113209e+02   1.876070e+03   1.569871e+02   2.669420e+01   1.880584e+00   -6.857319e-01   7.420279e-02   1.401137e-01   1.585493e-01
2.200000e+02   2.120620e+02   1.875874e+03   1.569870e+02   2.669410e+01   2.487786e+00   -9.895326e-01   1.833806e-02   -2.079334e-01   2.087405e-01
1.760000e+02   2.122496e+02   1.875918e+03   1.569871e+02   2.669422e+01   1.630446e+00   -5.307658e-01   1.884277e-01   1.908422e-01   2.681897e-01
1.880000e+02   2.115903e+02   1.875824e+03   1.569869e+02   2.669411e+01   1.970252e+00   -7.363047e-01   -3.125707e-01   -1.921413e-01   3.669043e-01
2.230000e+02   2.126863e+02   1.876034e+03   1.569870e+02   2.669409e+01   2.663305e+00   -1.063552e+00   -1.830325e-01   -2.465073e-01   3.070289e-01
2.180000e+02   2.127528e+02   1.875773e+03   1.569870e+02   2.669405e+01   2.067561e+00   -7.886456e-01   -1.631144e-01   -3.898912e-01   4.226363e-01
2.010000e+02   2.120816e+02   1.875825e+03   1.569870e+02   2.669421e+01   2.066875e+00   -7.882857e-01   -4.278101e-02   1.855408e-01   1.904091e-01
2.130000e+02   2.127780e+02   1.875419e+03   1.569870e+02   2.669408e+01   2.438412e+00   -9.677679e-01   -1.697113e-01   -3.019970e-01   3.464161e-01
1.600000e+02   2.128490e+02   1.875183e+03   1.569870e+02   2.669411e+01   1.647609e+00   -5.421351e-01   -6.408194e-02   -1.774911e-01   1.887050e-01
2.110000e+02   2.127507e+02   1.875320e+03   1.569871e+02   2.669416e+01   2.401921e+00   -9.513968e-01   8.139187e-02   -1.160620e-02   8.221521e-02
2.030000e+02   2.127937e+02   1.875332e+03   1.569870e+02   2.669409e+01   2.285076e+00   -8.972515e-01   -2.348627e-01   -2.630359e-01   3.526306e-01
2.180000e+02   2.130547e+02   1.875340e+03   1.569870e+02   2.669407e+01   2.245382e+00   -8.782254e-01   4.814107e-02   -3.164990e-01   3.201393e-01
2.450000e+02   2.140506e+02   1.874279e+03   1.569870e+02   2.669416e+01   2.940967e+00   -1.171225e+00   0.000000e+00   0.000000e+00   0.000000e+00
