#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
7.700000e+01   4.281409e+02   7.850457e+02   1.564615e+02   2.651041e+01   1.097995e+00   -1.015013e-01   -2.210953e-01   -9.793398e-02   2.418144e-01
7.800000e+01   4.288851e+02   7.851421e+02   1.564618e+02   2.651031e+01   1.275923e+00   -2.645609e-01   6.506143e-01   -4.753886e-01   8.057873e-01
6.300000e+01   4.284841e+02   7.851090e+02   1.564617e+02   2.651038e+01   1.121683e+00   -1.246752e-01   5.997160e-01   -1.989505e-01   6.318549e-01
7.700000e+01   4.294439e+02   7.851513e+02   1.564616e+02   2.651048e+01   1.041142e+00   -4.377476e-02   -4.969270e-02   1.591333e-01   1.667117e-01
7.700000e+01   4.295388e+02   7.850845e+02   1.564616e+02   2.651045e+01   1.033206e+00   -3.546775e-02   1.205850e-01   3.485356e-02   1.255210e-01
7.400000e+01   4.290536e+02   7.849796e+02   1.564616e+02   2.651047e+01   1.077388e+00   -8.093013e-02   6.670983e-02   1.232001e-01   1.401016e-01
7.500000e+01   4.295392e+02   7.846418e+02   1.564616e+02   2.651055e+01   1.029281e+00   -3.133503e-02   -3.117662e-02   3.863160e-01   3.875720e-01
7.300000e+01   4.299855e+02   7.844018e+02   1.564615e+02   2.651044e+01   1.011158e+00   -1.204772e-02   -1.590360e-01   6.144766e-03   1.591546e-01
8.100000e+01   4.302999e+02   7.845890e+02   1.564617e+02   2.651037e+01   1.168344e+00   -1.689272e-01   5.946634e-01   -2.637391e-01   6.505251e-01
8.400000e+01   4.319393e+02   7.836319e+02   1.564616e+02   2.651044e+01   1.346950e+00   -3.233785e-01   0.000000e+00   0.000000e+00   0.000000e+00
