#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.790000e+02   2.641774e+03   2.438715e+03   1.574364e+02   2.552916e+01   2.556781e+00   -1.019234e+00   3.064323e-01   1.248034e-01   3.308726e-01
2.920000e+02   2.642230e+03   2.438613e+03   1.574362e+02   2.552924e+01   2.669342e+00   -1.066011e+00   -3.806969e-01   4.094802e-01   5.591101e-01
2.390000e+02   2.642584e+03   2.438724e+03   1.574363e+02   2.552910e+01   2.381730e+00   -9.422313e-01   -2.095538e-02   -7.733248e-02   8.012141e-02
2.560000e+02   2.641627e+03   2.438858e+03   1.574361e+02   2.552927e+01   2.492487e+00   -9.915823e-01   -6.024371e-01   5.226134e-01   7.975307e-01
2.940000e+02   2.642825e+03   2.439024e+03   1.574363e+02   2.552910e+01   3.165143e+00   -1.250983e+00   -8.428716e-02   -6.760839e-02   1.080519e-01
2.920000e+02   2.642803e+03   2.438772e+03   1.574362e+02   2.552916e+01   2.961713e+00   -1.178857e+00   -2.307118e-01   1.519052e-01   2.762302e-01
2.640000e+02   2.642239e+03   2.438994e+03   1.574361e+02   2.552917e+01   2.498734e+00   -9.942999e-01   -5.891983e-01   1.842418e-01   6.173327e-01
2.850000e+02   2.642987e+03   2.438925e+03   1.574363e+02   2.552910e+01   3.003392e+00   -1.194030e+00   2.514193e-01   -8.762738e-02   2.662521e-01
2.150000e+02   2.642966e+03   2.438659e+03   1.574362e+02   2.552925e+01   1.904950e+00   -6.997089e-01   -4.514991e-01   4.622642e-01   6.461731e-01
2.790000e+02   2.642830e+03   2.439059e+03   1.574363e+02   2.552914e+01   2.788623e+00   -1.113474e+00   1.866553e-01   5.841522e-02   1.955826e-01
2.720000e+02   2.642785e+03   2.438961e+03   1.574362e+02   2.552907e+01   3.016627e+00   -1.198804e+00   -2.506645e-01   -2.004794e-01   3.209746e-01
2.890000e+02   2.643389e+03   2.439303e+03   1.574362e+02   2.552926e+01   3.023421e+00   -1.201246e+00   -2.947234e-01   4.880051e-01   5.700973e-01
3.290000e+02   2.644150e+03   2.439879e+03   1.574363e+02   2.552912e+01   3.497636e+00   -1.359436e+00   0.000000e+00   0.000000e+00   0.000000e+00
