#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.240000e+02   5.474761e+02   1.179020e+03   1.566651e+02   2.647884e+01   8.509803e+00   -2.324799e+00   1.851731e-01   -1.377773e-02   1.856850e-01
1.230000e+02   5.481219e+02   1.178711e+03   1.566651e+02   2.647877e+01   8.909390e+00   -2.374620e+00   1.230751e-01   -2.785777e-01   3.045538e-01
1.010000e+02   5.484304e+02   1.178802e+03   1.566651e+02   2.647885e+01   6.073359e+00   -1.958572e+00   1.719283e-01   7.420905e-04   1.719299e-01
1.050000e+02   5.478216e+02   1.178909e+03   1.566652e+02   2.647877e+01   7.527438e+00   -2.191618e+00   4.048334e-01   -2.627743e-01   4.826390e-01
1.260000e+02   5.488336e+02   1.179057e+03   1.566651e+02   2.647883e+01   9.454366e+00   -2.439081e+00   1.337874e-01   -6.583156e-02   1.491069e-01
1.230000e+02   5.489462e+02   1.178787e+03   1.566651e+02   2.647877e+01   8.408902e+00   -2.311848e+00   -2.426509e-04   -2.637781e-01   2.637782e-01
1.160000e+02   5.484250e+02   1.178816e+03   1.566651e+02   2.647883e+01   7.199390e+00   -2.143239e+00   9.337063e-02   -7.103111e-02   1.173179e-01
1.200000e+02   5.489596e+02   1.178450e+03   1.566651e+02   2.647885e+01   8.620345e+00   -2.338812e+00   -2.159277e-03   3.740634e-04   2.191438e-03
9.400000e+01   5.490813e+02   1.178211e+03   1.566651e+02   2.647881e+01   5.570264e+00   -1.864689e+00   1.314103e-01   -1.429091e-01   1.941434e-01
1.220000e+02   5.490300e+02   1.178406e+03   1.566652e+02   2.647886e+01   8.010616e+00   -2.259165e+00   3.018143e-01   3.225748e-02   3.035332e-01
1.170000e+02   5.491121e+02   1.178356e+03   1.566651e+02   2.647885e+01   8.257040e+00   -2.292061e+00   -2.240679e-02   1.217690e-02   2.550179e-02
1.250000e+02   5.495473e+02   1.178418e+03   1.566652e+02   2.647875e+01   7.849700e+00   -2.237133e+00   4.142453e-01   -3.525964e-01   5.439884e-01
1.390000e+02   5.508863e+02   1.177553e+03   1.566651e+02   2.647885e+01   1.038012e+01   -2.540506e+00   0.000000e+00   0.000000e+00   0.000000e+00
