#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.810000e+02   2.877618e+03   2.448502e+03   1.574577e+02   2.541297e+01   2.516793e+00   -1.002119e+00   2.558258e-01   2.128438e-01   3.327902e-01
2.940000e+02   2.878157e+03   2.448398e+03   1.574575e+02   2.541301e+01   3.078950e+00   -1.221007e+00   -4.663475e-01   3.539583e-01   5.854626e-01
2.410000e+02   2.878384e+03   2.448614e+03   1.574577e+02   2.541293e+01   2.015360e+00   -7.608817e-01   3.825855e-02   7.174270e-02   8.130641e-02
2.580000e+02   2.877587e+03   2.448777e+03   1.574575e+02   2.541303e+01   2.324931e+00   -9.160252e-01   -4.656651e-01   4.386854e-01   6.397569e-01
2.960000e+02   2.878722e+03   2.448950e+03   1.574577e+02   2.541289e+01   3.015195e+00   -1.198289e+00   7.255540e-02   -6.205239e-02   9.547138e-02
2.940000e+02   2.878715e+03   2.448834e+03   1.574577e+02   2.541296e+01   2.674753e+00   -1.068209e+00   1.485657e-01   1.838804e-01   2.363974e-01
2.660000e+02   2.878165e+03   2.449057e+03   1.574576e+02   2.541295e+01   2.640303e+00   -1.054134e+00   -2.782511e-01   1.510068e-01   3.165861e-01
2.870000e+02   2.878899e+03   2.448708e+03   1.574577e+02   2.541287e+01   3.024169e+00   -1.201515e+00   9.172871e-02   -1.309303e-01   1.598653e-01
2.170000e+02   2.878914e+03   2.448862e+03   1.574577e+02   2.541304e+01   1.964536e+00   -7.331502e-01   8.257256e-02   4.743201e-01   4.814539e-01
2.810000e+02   2.878766e+03   2.448852e+03   1.574577e+02   2.541289e+01   2.700513e+00   -1.078616e+00   -1.426530e-02   -6.847783e-02   6.994792e-02
2.740000e+02   2.878681e+03   2.449098e+03   1.574577e+02   2.541286e+01   2.590403e+00   -1.033418e+00   1.643577e-01   -1.663334e-01   2.338380e-01
2.910000e+02   2.879368e+03   2.449165e+03   1.574576e+02   2.541303e+01   3.223734e+00   -1.270898e+00   -4.374127e-01   4.198007e-01   6.062693e-01
3.300000e+02   2.880062e+03   2.449983e+03   1.574577e+02   2.541291e+01   3.729657e+00   -1.429172e+00   0.000000e+00   0.000000e+00   0.000000e+00
