#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.590000e+02   1.415878e+03   1.394249e+03   1.568327e+02   2.606356e+01   5.264823e+00   -1.803459e+00   8.444806e-02   -4.204083e-02   9.433401e-02
1.640000e+02   1.416508e+03   1.394060e+03   1.568327e+02   2.606352e+01   5.877091e+00   -1.922906e+00   -3.371524e-02   -2.110974e-01   2.137729e-01
1.340000e+02   1.416842e+03   1.394230e+03   1.568327e+02   2.606353e+01   4.345732e+00   -1.595157e+00   1.783971e-01   -1.753509e-01   2.501469e-01
1.390000e+02   1.416030e+03   1.394221e+03   1.568327e+02   2.606359e+01   5.166571e+00   -1.783006e+00   -2.494061e-03   3.296966e-02   3.306386e-02
1.680000e+02   1.417028e+03   1.394473e+03   1.568327e+02   2.606362e+01   5.794715e+00   -1.907580e+00   7.252300e-02   1.552117e-01   1.713192e-01
1.620000e+02   1.417186e+03   1.394212e+03   1.568327e+02   2.606356e+01   5.625082e+00   -1.875322e+00   -8.964117e-02   -4.939931e-02   1.023515e-01
1.520000e+02   1.416643e+03   1.394356e+03   1.568327e+02   2.606360e+01   4.751421e+00   -1.692059e+00   -8.589663e-02   7.120658e-02   1.115733e-01
1.620000e+02   1.417279e+03   1.393990e+03   1.568327e+02   2.606359e+01   5.858237e+00   -1.919417e+00   -2.958423e-02   3.783581e-02   4.802890e-02
1.250000e+02   1.417489e+03   1.393858e+03   1.568327e+02   2.606354e+01   3.655662e+00   -1.407415e+00   5.290647e-02   -1.357600e-01   1.457048e-01
1.620000e+02   1.417312e+03   1.393970e+03   1.568327e+02   2.606357e+01   5.433142e+00   -1.837628e+00   5.766013e-02   -1.153273e-02   5.880217e-02
1.560000e+02   1.417419e+03   1.394099e+03   1.568327e+02   2.606355e+01   5.562973e+00   -1.863267e+00   9.095240e-02   -8.695864e-02   1.258338e-01
1.670000e+02   1.417864e+03   1.394165e+03   1.568327e+02   2.606357e+01   6.397229e+00   -2.014980e+00   1.762279e-01   -1.144975e-02   1.765995e-01
1.860000e+02   1.419149e+03   1.393941e+03   1.568327e+02   2.606358e+01   7.153969e+00   -2.136368e+00   0.000000e+00   0.000000e+00   0.000000e+00
