#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.950000e+02   1.396088e+03   1.746440e+03   1.570059e+02   2.609802e+01   1.591748e+00   -5.046859e-01   3.852002e-01   1.777188e-01   4.242206e-01
2.030000e+02   1.396754e+03   1.746233e+03   1.570058e+02   2.609796e+01   2.029543e+00   -7.684959e-01   1.038369e-01   -2.641905e-02   1.071451e-01
1.630000e+02   1.396969e+03   1.746282e+03   1.570058e+02   2.609800e+01   1.509822e+00   -4.473145e-01   1.780463e-01   1.157810e-01   2.123811e-01
1.740000e+02   1.396245e+03   1.746223e+03   1.570057e+02   2.609800e+01   1.500910e+00   -4.408866e-01   -2.576510e-01   1.048944e-01   2.781849e-01
2.060000e+02   1.397302e+03   1.746588e+03   1.570058e+02   2.609799e+01   1.979940e+00   -7.416300e-01   1.804538e-01   7.724489e-02   1.962915e-01
1.990000e+02   1.397255e+03   1.746259e+03   1.570058e+02   2.609803e+01   1.959609e+00   -7.304233e-01   -9.423761e-02   2.181653e-01   2.376485e-01
1.870000e+02   1.396833e+03   1.746443e+03   1.570058e+02   2.609801e+01   1.827861e+00   -6.548581e-01   -2.254946e-02   1.619068e-01   1.634696e-01
2.000000e+02   1.397403e+03   1.746142e+03   1.570058e+02   2.609801e+01   2.004435e+00   -7.549799e-01   1.522527e-01   1.562171e-01   2.181391e-01
1.510000e+02   1.397619e+03   1.745887e+03   1.570058e+02   2.609798e+01   1.215426e+00   -2.118209e-01   -3.318078e-02   3.645727e-02   4.929601e-02
1.970000e+02   1.397421e+03   1.746155e+03   1.570059e+02   2.609801e+01   1.732591e+00   -5.967399e-01   2.876561e-01   1.609098e-01   3.296028e-01
1.900000e+02   1.397521e+03   1.746043e+03   1.570057e+02   2.609794e+01   1.669616e+00   -5.565414e-01   -1.467319e-01   -1.152574e-01   1.865865e-01
2.040000e+02   1.397963e+03   1.746236e+03   1.570058e+02   2.609799e+01   2.042813e+00   -7.755716e-01   1.005249e-01   7.561764e-02   1.257907e-01
2.300000e+02   1.399082e+03   1.745949e+03   1.570058e+02   2.609797e+01   2.299473e+00   -9.040707e-01   0.000000e+00   0.000000e+00   0.000000e+00
