#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.300000e+01   1.845800e+03   2.078869e+02   1.562749e+02   2.576750e+01   2.613526e+00   -1.043067e+00   1.673949e-01   -1.068791e-01   1.986056e-01
1.200000e+01   1.846304e+03   2.078509e+02   1.562750e+02   2.576750e+01   2.403624e+00   -9.521662e-01   6.903578e-01   -1.157154e-01   6.999885e-01
9.000000e+00   1.846721e+03   2.079092e+02   1.562749e+02   2.576751e+01   2.169853e+00   -8.410757e-01   3.357951e-01   -8.504451e-02   3.463970e-01
1.000000e+01   1.846009e+03   2.080083e+02   1.562751e+02   2.576759e+01   2.467295e+00   -9.805528e-01   9.944312e-01   2.150152e-01   1.017411e+00
1.300000e+01   1.847289e+03   2.081511e+02   1.562749e+02   2.576754e+01   2.710645e+00   -1.082682e+00   4.776135e-01   1.882044e-02   4.779841e-01
1.200000e+01   1.847301e+03   2.080139e+02   1.562749e+02   2.576757e+01   2.280074e+00   -8.948726e-01   2.586529e-01   1.458810e-01   2.969556e-01
1.400000e+01   1.846906e+03   2.081207e+02   1.562749e+02   2.576748e+01   2.678267e+00   -1.069635e+00   2.367839e-01   -1.680420e-01   2.903528e-01
1.400000e+01   1.847582e+03   2.077643e+02   1.562749e+02   2.576757e+01   2.515770e+00   -1.001677e+00   3.020936e-01   1.497248e-01   3.371618e-01
1.000000e+01   1.847856e+03   2.077925e+02   1.562750e+02   2.576742e+01   1.845101e+00   -6.650502e-01   7.602819e-01   -4.057784e-01   8.617915e-01
1.200000e+01   1.847659e+03   2.077157e+02   1.562749e+02   2.576750e+01   2.752366e+00   -1.099266e+00   2.704220e-01   -1.250368e-01   2.979300e-01
1.300000e+01   1.847780e+03   2.078248e+02   1.562749e+02   2.576761e+01   2.996852e+00   -1.191663e+00   4.221719e-01   3.026335e-01   5.194383e-01
1.400000e+01   1.848334e+03   2.080415e+02   1.562751e+02   2.576757e+01   2.838659e+00   -1.132783e+00   8.805548e-01   1.313124e-01   8.902919e-01
1.600000e+01   1.850329e+03   2.079950e+02   1.562748e+02   2.576753e+01   3.564559e+00   -1.380014e+00   0.000000e+00   0.000000e+00   0.000000e+00
