#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
8.500000e+01   2.942406e+03   8.497653e+02   1.566699e+02   2.526899e+01   4.396121e+00   -1.607674e+00   1.999256e-01   6.036144e-02   2.088390e-01
8.600000e+01   2.942931e+03   8.496330e+02   1.566699e+02   2.526899e+01   4.686611e+00   -1.677147e+00   6.807181e-02   7.249660e-02   9.944611e-02
7.200000e+01   2.943169e+03   8.497985e+02   1.566698e+02   2.526900e+01   3.646721e+00   -1.404756e+00   -8.532609e-03   9.202534e-02   9.242007e-02
7.100000e+01   2.942459e+03   8.498664e+02   1.566699e+02   2.526911e+01   3.335494e+00   -1.307901e+00   1.999972e-01   5.057408e-01   5.438498e-01
8.600000e+01   2.943756e+03   8.501494e+02   1.566699e+02   2.526900e+01   4.693527e+00   -1.678748e+00   3.011613e-01   7.810534e-02   3.111247e-01
8.500000e+01   2.943768e+03   8.500120e+02   1.566699e+02   2.526906e+01   4.557963e+00   -1.646927e+00   7.392668e-02   2.953005e-01   3.044135e-01
8.200000e+01   2.943245e+03   8.502151e+02   1.566698e+02   2.526900e+01   3.945633e+00   -1.490292e+00   -2.179682e-01   8.376985e-02   2.335113e-01
8.300000e+01   2.944147e+03   8.500046e+02   1.566699e+02   2.526898e+01   5.204000e+00   -1.790843e+00   3.479130e-01   2.079152e-02   3.485337e-01
6.900000e+01   2.944113e+03   8.498207e+02   1.566698e+02   2.526903e+01   3.127203e+00   -1.237890e+00   -4.071865e-02   1.898444e-01   1.941620e-01
8.600000e+01   2.944034e+03   8.501093e+02   1.566699e+02   2.526896e+01   4.830284e+00   -1.709932e+00   2.137433e-01   -5.370771e-02   2.203876e-01
8.200000e+01   2.944016e+03   8.501850e+02   1.566699e+02   2.526908e+01   4.347267e+00   -1.595541e+00   2.750196e-01   3.833366e-01   4.717868e-01
8.800000e+01   2.944751e+03   8.504546e+02   1.566699e+02   2.526913e+01   4.743425e+00   -1.690230e+00   3.405775e-01   5.719476e-01   6.656704e-01
9.200000e+01   2.946467e+03   8.512596e+02   1.566698e+02   2.526897e+01   5.288274e+00   -1.808285e+00   0.000000e+00   0.000000e+00   0.000000e+00
