#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.510000e+02   1.204792e+03   1.357042e+03   1.567995e+02   2.616557e+01   3.295499e+00   -1.294803e+00   6.692837e-02   -2.844311e-01   2.921993e-01
1.570000e+02   1.205222e+03   1.356870e+03   1.567995e+02   2.616562e+01   3.775367e+00   -1.442398e+00   -1.351629e-02   -1.000217e-01   1.009308e-01
1.280000e+02   1.205616e+03   1.357136e+03   1.567996e+02   2.616562e+01   2.446689e+00   -9.714470e-01   3.869960e-01   -9.890360e-02   3.994343e-01
1.320000e+02   1.204809e+03   1.357043e+03   1.567995e+02   2.616566e+01   2.883247e+00   -1.149705e+00   8.713529e-02   4.433450e-02   9.776557e-02
1.610000e+02   1.205912e+03   1.357177e+03   1.567994e+02   2.616564e+01   3.618458e+00   -1.396309e+00   -5.508335e-02   -2.274469e-02   5.959443e-02
1.540000e+02   1.206029e+03   1.356981e+03   1.567994e+02   2.616560e+01   3.274976e+00   -1.288020e+00   -9.627391e-02   -1.562228e-01   1.835054e-01
1.460000e+02   1.205455e+03   1.357078e+03   1.567994e+02   2.616566e+01   2.588950e+00   -1.032809e+00   -1.158180e-01   4.383369e-02   1.238354e-01
1.540000e+02   1.206014e+03   1.356761e+03   1.567994e+02   2.616568e+01   3.498312e+00   -1.359646e+00   -2.003992e-02   1.375270e-01   1.389794e-01
1.190000e+02   1.206246e+03   1.356558e+03   1.567995e+02   2.616561e+01   2.283186e+00   -8.963533e-01   3.266150e-03   -1.137684e-01   1.138152e-01
1.550000e+02   1.206065e+03   1.356693e+03   1.567995e+02   2.616567e+01   3.030911e+00   -1.203933e+00   4.542227e-02   8.039428e-02   9.233863e-02
1.490000e+02   1.206220e+03   1.356750e+03   1.567994e+02   2.616562e+01   3.172949e+00   -1.253658e+00   -4.637537e-02   -9.144366e-02   1.025311e-01
1.580000e+02   1.206697e+03   1.356840e+03   1.567995e+02   2.616560e+01   3.412115e+00   -1.332559e+00   1.751994e-01   -1.725757e-01   2.459211e-01
1.770000e+02   1.207947e+03   1.356496e+03   1.567995e+02   2.616564e+01   3.823766e+00   -1.456228e+00   0.000000e+00   0.000000e+00   0.000000e+00
