#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
3.000000e+00   1.190300e+03   1.751145e+01   1.561345e+02   2.607901e+01   3.055862e+01   -3.712834e+00   -5.877721e-02   -1.188712e-01   1.326089e-01
3.000000e+00   1.190961e+03   1.753636e+01   1.561348e+02   2.607893e+01   3.417757e+01   -3.834353e+00   8.245372e-01   -4.230383e-01   9.267270e-01
3.000000e+00   1.191194e+03   1.752537e+01   1.561346e+02   2.607907e+01   2.661453e+01   -3.562797e+00   2.802756e-01   9.044530e-02   2.945076e-01
3.000000e+00   1.190678e+03   1.772223e+01   1.561349e+02   2.607904e+01   2.833185e+01   -3.630687e+00   1.294638e+00   -3.602299e-02   1.295140e+00
3.000000e+00   1.191774e+03   1.791438e+01   1.561347e+02   2.607910e+01   3.422139e+01   -3.835744e+00   6.839958e-01   2.101129e-01   7.155401e-01
3.000000e+00   1.191975e+03   1.761424e+01   1.561346e+02   2.607902e+01   3.445256e+01   -3.843054e+00   2.589155e-01   -9.647318e-02   2.763048e-01
4.000000e+00   1.191476e+03   1.767064e+01   1.561346e+02   2.607901e+01   2.713014e+01   -3.583630e+00   3.435850e-01   -1.335865e-01   3.686408e-01
3.000000e+00   1.192050e+03   1.729986e+01   1.561346e+02   2.607913e+01   3.396465e+01   -3.827568e+00   2.602145e-01   3.135836e-01   4.074878e-01
3.000000e+00   1.192208e+03   1.717365e+01   1.561347e+02   2.607900e+01   2.473733e+01   -3.483382e+00   6.168662e-01   -1.571880e-01   6.365783e-01
3.000000e+00   1.192220e+03   1.718827e+01   1.561346e+02   2.607904e+01   3.511665e+01   -3.863783e+00   3.290544e-01   -2.802742e-02   3.302459e-01
3.000000e+00   1.192320e+03   1.728525e+01   1.561347e+02   2.607918e+01   3.415117e+01   -3.833514e+00   4.316761e-01   4.863830e-01   6.503174e-01
3.000000e+00   1.192848e+03   1.738432e+01   1.561348e+02   2.607904e+01   3.670036e+01   -3.911676e+00   9.532567e-01   -1.789742e-02   9.534247e-01
3.000000e+00   1.194969e+03   1.691113e+01   1.561346e+02   2.607905e+01   4.743465e+01   -4.190239e+00   0.000000e+00   0.000000e+00   0.000000e+00
