#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.260000e+02   1.313759e+03   2.010432e+03   1.571310e+02   2.615729e+01   1.542776e+01   -2.970757e+00   1.522231e-01   4.969666e-02   1.601300e-01
2.360000e+02   1.314255e+03   2.010254e+03   1.571309e+02   2.615732e+01   1.763124e+01   -3.115707e+00   -2.139243e-01   1.776650e-01   2.780800e-01
1.900000e+02   1.314564e+03   2.010462e+03   1.571310e+02   2.615732e+01   1.128954e+01   -2.631691e+00   2.543583e-01   1.528849e-01   2.967692e-01
2.040000e+02   1.313758e+03   2.010427e+03   1.571308e+02   2.615734e+01   1.370011e+01   -2.841810e+00   -2.990502e-01   2.410503e-01   3.841045e-01
2.380000e+02   1.314844e+03   2.010640e+03   1.571309e+02   2.615730e+01   1.672912e+01   -3.058682e+00   -1.707675e-02   7.628910e-02   7.817699e-02
2.340000e+02   1.314913e+03   2.010437e+03   1.571309e+02   2.615728e+01   1.682313e+01   -3.064767e+00   1.409815e-02   3.336792e-02   3.622397e-02
2.170000e+02   1.314371e+03   2.010517e+03   1.571309e+02   2.615733e+01   1.322921e+01   -2.803834e+00   -1.370954e-01   1.985532e-01   2.412851e-01
2.280000e+02   1.314928e+03   2.010171e+03   1.571309e+02   2.615731e+01   1.775296e+01   -3.123177e+00   -3.917850e-02   1.121655e-01   1.188110e-01
1.730000e+02   1.315114e+03   2.010051e+03   1.571309e+02   2.615732e+01   1.096189e+01   -2.599714e+00   -9.304984e-03   1.487516e-01   1.490424e-01
2.270000e+02   1.314997e+03   2.010198e+03   1.571310e+02   2.615729e+01   1.676227e+01   -3.060832e+00   1.482823e-01   6.056816e-02   1.601753e-01
2.180000e+02   1.314968e+03   2.010157e+03   1.571309e+02   2.615725e+01   1.778586e+01   -3.125187e+00   -2.246315e-01   -8.756293e-02   2.410946e-01
2.330000e+02   1.315461e+03   2.010366e+03   1.571309e+02   2.615729e+01   1.646705e+01   -3.041539e+00   4.155557e-02   4.303891e-02   5.982652e-02
2.620000e+02   1.316412e+03   2.009995e+03   1.571309e+02   2.615727e+01   2.045203e+01   -3.276841e+00   0.000000e+00   0.000000e+00   0.000000e+00
