#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.340000e+02   2.882677e+03   2.099429e+03   1.572851e+02   2.538603e+01   2.841768e+00   -1.133971e+00   2.605143e-01   2.589092e-01   3.672896e-01
2.450000e+02   2.883199e+03   2.099265e+03   1.572849e+02   2.538607e+01   3.628929e+00   -1.399446e+00   -4.291727e-01   3.834439e-01   5.755158e-01
1.960000e+02   2.883394e+03   2.099451e+03   1.572850e+02   2.538603e+01   2.873400e+00   -1.145990e+00   -9.573540e-02   2.262490e-01   2.456703e-01
2.100000e+02   2.882609e+03   2.099687e+03   1.572849e+02   2.538614e+01   2.954242e+00   -1.176115e+00   -2.776029e-01   6.369564e-01   6.948214e-01
2.450000e+02   2.883775e+03   2.099971e+03   1.572851e+02   2.538601e+01   3.679951e+00   -1.414605e+00   3.180474e-01   1.839344e-01   3.674044e-01
2.430000e+02   2.883842e+03   2.099667e+03   1.572850e+02   2.538603e+01   3.113777e+00   -1.233219e+00   2.139879e-02   2.515276e-01   2.524362e-01
2.230000e+02   2.883303e+03   2.100011e+03   1.572850e+02   2.538602e+01   3.015786e+00   -1.198501e+00   -1.480652e-01   2.039239e-01   2.520085e-01
2.360000e+02   2.883942e+03   2.099593e+03   1.572850e+02   2.538601e+01   3.184114e+00   -1.257471e+00   5.126787e-02   1.769491e-01   1.842265e-01
1.780000e+02   2.884059e+03   2.099502e+03   1.572849e+02   2.538609e+01   2.144786e+00   -8.284599e-01   -3.140167e-01   4.424219e-01   5.425344e-01
2.350000e+02   2.883901e+03   2.099843e+03   1.572851e+02   2.538599e+01   3.034340e+00   -1.205161e+00   1.687078e-01   8.371680e-02   1.883370e-01
2.260000e+02   2.883830e+03   2.099877e+03   1.572850e+02   2.538598e+01   3.116242e+00   -1.234078e+00   1.036742e-02   6.001134e-02   6.090029e-02
2.410000e+02   2.884553e+03   2.100001e+03   1.572849e+02   2.538610e+01   3.228264e+00   -1.272423e+00   -4.145201e-01   5.116921e-01   6.585254e-01
2.720000e+02   2.885516e+03   2.100886e+03   1.572850e+02   2.538596e+01   3.825420e+00   -1.456698e+00   0.000000e+00   0.000000e+00   0.000000e+00
