#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.560000e+02   3.558962e+01   1.377150e+03   1.567274e+02   2.674637e+01   2.721864e+00   -1.087166e+00   4.661155e-01   8.541682e-02   4.738773e-01
1.610000e+02   3.607903e+01   1.376754e+03   1.567274e+02   2.674637e+01   2.810238e+00   -1.121858e+00   2.329860e-01   8.616745e-02   2.484096e-01
1.320000e+02   3.645928e+01   1.376805e+03   1.567274e+02   2.674643e+01   2.028407e+00   -7.678880e-01   3.201828e-01   2.861165e-01   4.293946e-01
1.360000e+02   3.581052e+01   1.376882e+03   1.567274e+02   2.674634e+01   2.409986e+00   -9.550365e-01   4.039586e-01   -3.949166e-02   4.058844e-01
1.650000e+02   3.693497e+01   1.376940e+03   1.567273e+02   2.674633e+01   3.114140e+00   -1.233345e+00   4.407181e-02   -6.064050e-02   7.496396e-02
1.590000e+02   3.703439e+01   1.376693e+03   1.567273e+02   2.674627e+01   2.727445e+00   -1.089390e+00   3.144123e-02   -2.728383e-01   2.746440e-01
1.500000e+02   3.643371e+01   1.376703e+03   1.567274e+02   2.674640e+01   2.242041e+00   -8.766086e-01   2.069403e-01   1.624219e-01   2.630687e-01
1.580000e+02   3.694173e+01   1.376226e+03   1.567273e+02   2.674638e+01   2.819547e+00   -1.125448e+00   -1.472713e-01   1.127422e-01   1.854714e-01
1.230000e+02   3.727875e+01   1.376108e+03   1.567274e+02   2.674625e+01   1.794312e+00   -6.347450e-01   3.599615e-01   -3.534920e-01   5.045086e-01
1.580000e+02   3.704649e+01   1.376105e+03   1.567274e+02   2.674640e+01   2.832214e+00   -1.130315e+00   1.635400e-01   1.708575e-01   2.365113e-01
1.520000e+02   3.720505e+01   1.376237e+03   1.567274e+02   2.674634e+01   2.535478e+00   -1.010150e+00   1.298071e-01   -4.810052e-02   1.384324e-01
1.630000e+02   3.763144e+01   1.376218e+03   1.567275e+02   2.674618e+01   2.718171e+00   -1.085692e+00   5.701114e-01   -6.074820e-01   8.331035e-01
1.800000e+02   3.876695e+01   1.374894e+03   1.567273e+02   2.674635e+01   3.288456e+00   -1.292480e+00   0.000000e+00   0.000000e+00   0.000000e+00
