#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
8.600000e+01   2.471250e+03   8.586009e+02   1.566412e+02   2.550309e+01   1.033864e+01   -2.536159e+00   1.336535e-01   -6.329053e-02   1.478815e-01
8.700000e+01   2.471786e+03   8.584891e+02   1.566412e+02   2.550309e+01   1.047234e+01   -2.550109e+00   1.337508e-01   -7.431738e-02   1.530109e-01
7.300000e+01   2.472105e+03   8.587106e+02   1.566413e+02   2.550308e+01   9.102767e+00   -2.397934e+00   2.079764e-01   -9.371031e-02   2.281136e-01
7.200000e+01   2.471334e+03   8.586723e+02   1.566413e+02   2.550319e+01   8.569169e+00   -2.332347e+00   2.275450e-01   3.113697e-01   3.856525e-01
8.800000e+01   2.472513e+03   8.589333e+02   1.566413e+02   2.550314e+01   1.058860e+01   -2.562096e+00   2.244771e-01   1.299405e-01   2.593733e-01
8.700000e+01   2.472631e+03   8.588754e+02   1.566413e+02   2.550315e+01   1.027547e+01   -2.529505e+00   2.163766e-01   1.370289e-01   2.561167e-01
8.300000e+01   2.472098e+03   8.589729e+02   1.566412e+02   2.550311e+01   9.800952e+00   -2.478171e+00   -1.231013e-01   2.209314e-03   1.231211e-01
8.400000e+01   2.472943e+03   8.587059e+02   1.566413e+02   2.550309e+01   1.170076e+01   -2.670535e+00   2.667792e-01   -5.187193e-02   2.717753e-01
7.000000e+01   2.473037e+03   8.585924e+02   1.566412e+02   2.550308e+01   7.117769e+00   -2.130860e+00   1.590968e-01   -1.130337e-01   1.951625e-01
8.700000e+01   2.472906e+03   8.587745e+02   1.566413e+02   2.550306e+01   1.068083e+01   -2.571512e+00   2.184450e-01   -1.806054e-01   2.834370e-01
8.300000e+01   2.472918e+03   8.588613e+02   1.566413e+02   2.550316e+01   1.061084e+01   -2.564375e+00   2.759087e-01   1.811187e-01   3.300448e-01
9.000000e+01   2.473549e+03   8.590628e+02   1.566413e+02   2.550320e+01   1.136425e+01   -2.638852e+00   3.663102e-01   3.193986e-01   4.860027e-01
9.500000e+01   2.475187e+03   8.595520e+02   1.566412e+02   2.550311e+01   1.273729e+01   -2.762693e+00   0.000000e+00   0.000000e+00   0.000000e+00
