#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.590000e+02   2.878282e+03   2.255822e+03   1.573623e+02   2.539916e+01   1.107815e+00   -1.111679e-01   3.159732e-01   2.782038e-01   4.209946e-01
2.700000e+02   2.878906e+03   2.255827e+03   1.573622e+02   2.539916e+01   1.294045e+00   -2.798738e-01   -1.113259e-01   2.763401e-01   2.979217e-01
2.200000e+02   2.879111e+03   2.255720e+03   1.573621e+02   2.539908e+01   1.202425e+00   -2.001452e-01   -2.474350e-01   -5.233058e-03   2.474903e-01
2.360000e+02   2.878250e+03   2.256149e+03   1.573622e+02   2.539924e+01   1.125944e+00   -1.287919e-01   -1.896856e-01   5.683962e-01   5.992118e-01
2.700000e+02   2.879629e+03   2.256212e+03   1.573622e+02   2.539898e+01   1.381322e+00   -3.507370e-01   1.330354e-01   -3.532128e-01   3.774357e-01
2.700000e+02   2.879439e+03   2.256112e+03   1.573623e+02   2.539914e+01   1.288397e+00   -2.751243e-01   1.596594e-01   2.231659e-01   2.743978e-01
2.620000e+02   2.879801e+03   2.256003e+03   1.573623e+02   2.539898e+01   1.329961e+00   -3.095975e-01   1.868225e-01   -3.625983e-01   4.078973e-01
2.500000e+02   2.879707e+03   2.256295e+03   1.573622e+02   2.539892e+01   1.111487e+00   -1.147611e-01   1.439447e-01   -5.698359e-01   5.877355e-01
2.660000e+02   2.880112e+03   2.256348e+03   1.573621e+02   2.539921e+01   1.452545e+00   -4.053243e-01   -5.176065e-01   4.688115e-01   6.983557e-01
3.030000e+02   2.880961e+03   2.257252e+03   1.573622e+02   2.539908e+01   1.517519e+00   -4.528355e-01   0.000000e+00   0.000000e+00   0.000000e+00
