#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
5.400000e+01   2.446663e+03   6.108916e+02   1.565167e+02   2.549794e+01   6.726842e+00   -2.069528e+00   4.427844e-01   -5.952582e-02   4.467677e-01
5.100000e+01   2.447110e+03   6.106783e+02   1.565167e+02   2.549797e+01   6.511229e+00   -2.034157e+00   3.462769e-01   3.977619e-02   3.485540e-01
4.800000e+01   2.447540e+03   6.109426e+02   1.565167e+02   2.549793e+01   4.481447e+00   -1.628546e+00   4.504904e-01   -1.078485e-01   4.632201e-01
4.200000e+01   2.446734e+03   6.109618e+02   1.565168e+02   2.549807e+01   5.060143e+00   -1.760407e+00   6.987595e-01   4.012928e-01   8.057920e-01
5.500000e+01   2.447924e+03   6.112229e+02   1.565168e+02   2.549803e+01   6.293076e+00   -1.997158e+00   5.910430e-01   2.564016e-01   6.442621e-01
5.500000e+01   2.448086e+03   6.110043e+02   1.565167e+02   2.549800e+01   6.278083e+00   -1.994568e+00   2.692509e-01   1.421178e-01   3.044560e-01
5.300000e+01   2.447497e+03   6.112328e+02   1.565167e+02   2.549799e+01   5.189523e+00   -1.787819e+00   1.849979e-01   1.283317e-01   2.251516e-01
5.100000e+01   2.448374e+03   6.108683e+02   1.565167e+02   2.549798e+01   6.526755e+00   -2.036743e+00   3.902225e-01   6.205749e-02   3.951262e-01
4.500000e+01   2.448365e+03   6.106580e+02   1.565167e+02   2.549798e+01   3.743497e+00   -1.433194e+00   1.293154e-01   9.081895e-02   1.580207e-01
5.500000e+01   2.448335e+03   6.109469e+02   1.565167e+02   2.549794e+01   6.379579e+00   -2.011980e+00   3.749916e-01   -6.998863e-02   3.814670e-01
5.000000e+01   2.448379e+03   6.110573e+02   1.565168e+02   2.549805e+01   6.158623e+00   -1.973709e+00   5.065135e-01   3.472276e-01   6.141033e-01
5.700000e+01   2.449066e+03   6.112177e+02   1.565168e+02   2.549804e+01   7.293780e+00   -2.157382e+00   5.959993e-01   3.039135e-01   6.690132e-01
5.900000e+01   2.450838e+03   6.116247e+02   1.565166e+02   2.549796e+01   7.940597e+00   -2.249633e+00   0.000000e+00   0.000000e+00   0.000000e+00
