#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
4.900000e+01   2.521613e+03   5.075385e+02   1.564708e+02   2.545357e+01   3.995584e+00   -1.503951e+00   3.572167e-01   -9.257687e-02   3.690179e-01
4.600000e+01   2.522070e+03   5.073567e+02   1.564708e+02   2.545359e+01   4.042220e+00   -1.516550e+00   3.469827e-01   -1.359377e-02   3.472489e-01
4.400000e+01   2.522486e+03   5.077163e+02   1.564708e+02   2.545356e+01   3.139227e+00   -1.242057e+00   5.814538e-01   -1.041069e-01   5.907003e-01
3.700000e+01   2.521632e+03   5.076589e+02   1.564709e+02   2.545373e+01   3.246109e+00   -1.278408e+00   7.333891e-01   5.004001e-01   8.878400e-01
4.700000e+01   2.522887e+03   5.079058e+02   1.564708e+02   2.545366e+01   4.277522e+00   -1.577981e+00   5.791825e-01   2.505457e-01   6.310512e-01
5.000000e+01   2.523045e+03   5.077212e+02   1.564708e+02   2.545364e+01   4.065674e+00   -1.522831e+00   2.920175e-01   1.592227e-01   3.326049e-01
4.800000e+01   2.522563e+03   5.078658e+02   1.564707e+02   2.545357e+01   3.387234e+00   -1.324613e+00   7.413637e-02   -8.879613e-02   1.156761e-01
4.600000e+01   2.523336e+03   5.076223e+02   1.564708e+02   2.545362e+01   3.966584e+00   -1.496042e+00   4.724599e-01   1.031903e-01   4.835976e-01
4.000000e+01   2.523405e+03   5.073471e+02   1.564707e+02   2.545358e+01   2.413621e+00   -9.566728e-01   1.118875e-01   -4.839781e-02   1.219064e-01
5.000000e+01   2.523311e+03   5.075879e+02   1.564707e+02   2.545357e+01   3.865990e+00   -1.468152e+00   2.415502e-01   -1.002457e-01   2.615257e-01
4.600000e+01   2.523356e+03   5.078659e+02   1.564709e+02   2.545371e+01   3.733614e+00   -1.430324e+00   6.875787e-01   4.062066e-01   7.986039e-01
5.100000e+01   2.524022e+03   5.079664e+02   1.564709e+02   2.545370e+01   4.782754e+00   -1.699195e+00   6.579091e-01   3.945617e-01   7.671528e-01
5.300000e+01   2.525893e+03   5.084078e+02   1.564707e+02   2.545359e+01   5.380722e+00   -1.827101e+00   0.000000e+00   0.000000e+00   0.000000e+00
