#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.920000e+02   1.567379e+00   2.533384e+03   1.572981e+02   2.684414e+01   3.086631e+00   -1.223712e+00   -3.081896e+00   -3.903464e+00   4.973441e+00
3.020000e+02   1.540964e+00   2.533382e+03   1.572981e+02   2.684445e+01   3.091783e+00   -1.225522e+00   -3.212703e+00   -2.776027e+00   4.245914e+00
2.480000e+02   1.589774e+00   2.533358e+03   1.572982e+02   2.684460e+01   3.003763e+00   -1.194164e+00   -2.987741e+00   -2.248346e+00   3.739206e+00
2.650000e+02   1.621176e+00   2.533459e+03   1.572981e+02   2.684413e+01   3.238431e+00   -1.275837e+00   -3.309654e+00   -3.943073e+00   5.147974e+00
3.040000e+02   1.659350e+00   2.533416e+03   1.572980e+02   2.684459e+01   3.011061e+00   -1.196799e+00   -3.637319e+00   -2.294406e+00   4.300510e+00
3.020000e+02   1.575594e+00   2.533380e+03   1.572981e+02   2.684463e+01   3.201658e+00   -1.263438e+00   -3.123648e+00   -2.132641e+00   3.782239e+00
2.740000e+02   1.689010e+00   2.533415e+03   1.572982e+02   2.684443e+01   3.107418e+00   -1.230999e+00   -2.845982e+00   -2.877112e+00   4.046899e+00
2.950000e+02   1.629527e+00   2.533403e+03   1.572983e+02   2.684463e+01   3.103510e+00   -1.229633e+00   -2.446525e+00   -2.145303e+00   3.253892e+00
2.220000e+02   1.551120e+00   2.533366e+03   1.572984e+02   2.684480e+01   3.116906e+00   -1.234309e+00   -2.071452e+00   -1.532557e+00   2.576751e+00
2.880000e+02   1.611518e+00   2.533463e+03   1.572985e+02   2.684474e+01   3.170958e+00   -1.252976e+00   -1.873194e+00   -1.759406e+00   2.569896e+00
2.820000e+02   1.559495e+00   2.533364e+03   1.572983e+02   2.684462e+01   3.079350e+00   -1.221148e+00   -2.493452e+00   -2.163648e+00   3.301314e+00
3.010000e+02   1.603287e+00   2.533383e+03   1.572984e+02   2.684474e+01   2.980215e+00   -1.185619e+00   -2.298387e+00   -1.763832e+00   2.897186e+00
3.400000e+02   1.599540e+00   2.533423e+03   1.572990e+02   2.684523e+01   3.178235e+00   -1.255465e+00   0.000000e+00   0.000000e+00   0.000000e+00
