#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.160000e+02   1.047952e+03   1.909151e+03   1.570621e+02   2.628192e+01   1.252514e+02   -5.244456e+00   8.910081e-02   3.209553e-02   9.470521e-02
2.260000e+02   1.048508e+03   1.909044e+03   1.570621e+02   2.628193e+01   1.288117e+02   -5.274888e+00   -3.830916e-02   5.683093e-02   6.853719e-02
1.820000e+02   1.048900e+03   1.909129e+03   1.570622e+02   2.628189e+01   9.824134e+01   -4.980736e+00   2.163207e-01   -7.157215e-02   2.278535e-01
1.940000e+02   1.048060e+03   1.909047e+03   1.570620e+02   2.628192e+01   1.139970e+02   -5.142234e+00   -3.628230e-01   2.720175e-02   3.638412e-01
2.290000e+02   1.049026e+03   1.909306e+03   1.570621e+02   2.628195e+01   1.344562e+02   -5.321452e+00   -9.517528e-02   1.330509e-01   1.635875e-01
2.240000e+02   1.049157e+03   1.909064e+03   1.570621e+02   2.628190e+01   1.301417e+02   -5.286041e+00   -1.071580e-01   -5.072662e-02   1.185581e-01
2.070000e+02   1.048671e+03   1.909200e+03   1.570621e+02   2.628193e+01   1.080584e+02   -5.084147e+00   -5.069414e-02   6.959862e-02   8.610379e-02
2.190000e+02   1.049186e+03   1.908808e+03   1.570621e+02   2.628192e+01   1.270380e+02   -5.259834e+00   -8.688592e-02   3.360101e-02   9.315680e-02
1.650000e+02   1.049378e+03   1.908557e+03   1.570620e+02   2.628191e+01   7.869879e+01   -4.739920e+00   -2.028050e-01   -1.278012e-02   2.032073e-01
2.170000e+02   1.049247e+03   1.908780e+03   1.570621e+02   2.628192e+01   1.215041e+02   -5.211477e+00   7.978739e-02   2.699181e-02   8.422936e-02
2.090000e+02   1.049298e+03   1.908796e+03   1.570620e+02   2.628185e+01   1.228947e+02   -5.223833e+00   -1.786510e-01   -2.160413e-01   2.803391e-01
2.240000e+02   1.049716e+03   1.908937e+03   1.570621e+02   2.628188e+01   1.365548e+02   -5.338267e+00   6.594731e-02   -1.173481e-01   1.346091e-01
2.520000e+02   1.050679e+03   1.908410e+03   1.570621e+02   2.628191e+01   1.486037e+02   -5.430074e+00   0.000000e+00   0.000000e+00   0.000000e+00
