#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.200000e+01   2.636584e+03   1.912461e+02   1.563221e+02   2.537446e+01   1.288193e+00   -2.749526e-01   2.362251e-01   -3.518959e-02   2.388317e-01
1.100000e+01   2.637208e+03   1.911368e+02   1.563221e+02   2.537440e+01   1.242271e+00   -2.355409e-01   5.036884e-01   -2.625028e-01   5.679875e-01
9.000000e+00   2.636663e+03   1.915935e+02   1.563223e+02   2.537464e+01   1.089110e+00   -9.267950e-02   1.200673e+00   5.926243e-01   1.338962e+00
1.200000e+01   2.637931e+03   1.916471e+02   1.563222e+02   2.537456e+01   1.282953e+00   -2.705267e-01   5.802782e-01   3.269663e-01   6.660553e-01
1.100000e+01   2.638065e+03   1.912839e+02   1.563220e+02   2.537454e+01   1.283958e+00   -2.713769e-01   -9.581329e-02   2.444642e-01   2.625698e-01
1.300000e+01   2.637559e+03   1.917416e+02   1.563221e+02   2.537449e+01   1.013129e+00   -1.416166e-02   2.397636e-01   7.616419e-02   2.515702e-01
1.300000e+01   2.638264e+03   1.913922e+02   1.563221e+02   2.537460e+01   1.320910e+00   -3.021829e-01   4.269405e-01   4.746789e-01   6.384342e-01
1.100000e+01   2.638384e+03   1.914584e+02   1.563221e+02   2.537447e+01   1.311887e+00   -2.947412e-01   3.911925e-01   -4.968001e-04   3.911928e-01
1.200000e+01   2.638607e+03   1.915204e+02   1.563222e+02   2.537455e+01   1.229686e+00   -2.244860e-01   5.365066e-01   2.760132e-01   6.033429e-01
1.300000e+01   2.639283e+03   1.915769e+02   1.563221e+02   2.537453e+01   1.153452e+00   -1.549986e-01   4.512040e-01   2.126610e-01   4.988084e-01
1.400000e+01   2.641253e+03   1.922996e+02   1.563220e+02   2.537447e+01   1.627264e+00   -5.286451e-01   0.000000e+00   0.000000e+00   0.000000e+00
