#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
9.600000e+01   3.322695e+03   9.278259e+02   1.567353e+02   2.508600e+01   9.859398e+01   -4.984626e+00   1.192583e-01   1.520276e-01   1.932225e-01
9.500000e+01   3.323296e+03   9.278260e+02   1.567353e+02   2.508598e+01   1.111004e+02   -5.114289e+00   1.329794e-01   7.615097e-02   1.532399e-01
8.000000e+01   3.323626e+03   9.280513e+02   1.567353e+02   2.508592e+01   8.097511e+01   -4.770879e+00   1.879439e-01   -1.465731e-01   2.383413e-01
8.000000e+01   3.322900e+03   9.280170e+02   1.567353e+02   2.508605e+01   8.406986e+01   -4.811601e+00   1.508848e-01   3.335858e-01   3.661225e-01
9.600000e+01   3.324018e+03   9.284443e+02   1.567354e+02   2.508602e+01   9.369929e+01   -4.929341e+00   5.291474e-01   2.111781e-01   5.697307e-01
9.600000e+01   3.324076e+03   9.282340e+02   1.567353e+02   2.508606e+01   9.865891e+01   -4.985341e+00   1.569270e-01   3.577052e-01   3.906138e-01
9.200000e+01   3.323655e+03   9.285138e+02   1.567352e+02   2.508594e+01   7.632305e+01   -4.706639e+00   -9.790731e-02   -7.858613e-02   1.255453e-01
9.200000e+01   3.324493e+03   9.282540e+02   1.567353e+02   2.508596e+01   1.031389e+02   -5.033556e+00   4.180345e-01   -7.248159e-04   4.180351e-01
7.600000e+01   3.324480e+03   9.281309e+02   1.567352e+02   2.508601e+01   5.915802e+01   -4.430034e+00   3.047421e-02   1.847636e-01   1.872599e-01
9.600000e+01   3.324299e+03   9.284226e+02   1.567353e+02   2.508596e+01   8.793751e+01   -4.860435e+00   2.688820e-01   1.665693e-02   2.693974e-01
9.100000e+01   3.324322e+03   9.285331e+02   1.567353e+02   2.508606e+01   8.813837e+01   -4.862913e+00   4.188630e-01   3.713357e-01   5.597646e-01
9.900000e+01   3.325094e+03   9.287844e+02   1.567353e+02   2.508615e+01   1.099174e+02   -5.102666e+00   3.050563e-01   6.863872e-01   7.511236e-01
1.060000e+02   3.326772e+03   9.298389e+02   1.567352e+02   2.508596e+01   1.251793e+02   -5.243831e+00   0.000000e+00   0.000000e+00   0.000000e+00
