#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.820000e+02   3.253865e+03   1.612335e+03   1.570697e+02   2.516801e+01   2.745548e+00   -1.096573e+00   9.701139e-02   4.980923e-01   5.074516e-01
1.880000e+02   3.254578e+03   1.612204e+03   1.570696e+02   2.516794e+01   2.501034e+00   -9.952989e-01   -3.629712e-01   2.509002e-01   4.412471e-01
1.510000e+02   3.254878e+03   1.612543e+03   1.570697e+02   2.516786e+01   2.152841e+00   -8.325299e-01   1.017580e-01   -2.398288e-02   1.045460e-01
1.600000e+02   3.253893e+03   1.612550e+03   1.570696e+02   2.516810e+01   2.548856e+00   -1.015863e+00   -2.943158e-01   8.238742e-01   8.748660e-01
1.910000e+02   3.255246e+03   1.612912e+03   1.570698e+02   2.516790e+01   3.089573e+00   -1.224746e+00   3.115186e-01   1.252550e-01   3.357568e-01
1.830000e+02   3.255153e+03   1.612739e+03   1.570697e+02   2.516802e+01   3.062863e+00   -1.215319e+00   8.805050e-02   5.443877e-01   5.514625e-01
1.730000e+02   3.254814e+03   1.612964e+03   1.570696e+02   2.516787e+01   2.362604e+00   -9.334772e-01   -3.014848e-01   8.586518e-03   3.016070e-01
1.840000e+02   3.255548e+03   1.612623e+03   1.570697e+02   2.516788e+01   2.752281e+00   -1.099232e+00   7.864648e-02   3.782698e-02   8.727055e-02
1.410000e+02   3.255631e+03   1.612725e+03   1.570697e+02   2.516795e+01   1.668031e+00   -5.555103e-01   2.747973e-02   2.937360e-01   2.950186e-01
1.820000e+02   3.255272e+03   1.612923e+03   1.570697e+02   2.516795e+01   2.787821e+00   -1.113162e+00   1.380795e-01   2.810507e-01   3.131380e-01
1.770000e+02   3.255322e+03   1.612986e+03   1.570697e+02   2.516794e+01   2.804268e+00   -1.119549e+00   1.357126e-01   2.748471e-01   3.065270e-01
1.890000e+02   3.256085e+03   1.613233e+03   1.570696e+02   2.516807e+01   3.192197e+00   -1.260224e+00   -9.831928e-02   7.420587e-01   7.485438e-01
2.120000e+02   3.257403e+03   1.614295e+03   1.570697e+02   2.516787e+01   2.797472e+00   -1.116914e+00   0.000000e+00   0.000000e+00   0.000000e+00
