#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.720000e+02   2.163764e+03   2.375251e+03   1.573714e+02   2.576159e+01   1.727111e+00   -5.933007e-01   3.264872e-02   -3.667881e-02   4.910472e-02
2.840000e+02   2.164103e+03   2.375226e+03   1.573713e+02   2.576173e+01   2.114269e+00   -8.129009e-01   -4.246677e-01   4.606638e-01   6.265411e-01
2.320000e+02   2.164517e+03   2.375273e+03   1.573713e+02   2.576159e+01   1.618670e+00   -5.228958e-01   -1.548681e-01   -4.152093e-02   1.603375e-01
2.490000e+02   2.163498e+03   2.375427e+03   1.573712e+02   2.576177e+01   1.604535e+00   -5.133733e-01   -6.602482e-01   5.922232e-01   8.869363e-01
2.860000e+02   2.164869e+03   2.375710e+03   1.573714e+02   2.576154e+01   2.042297e+00   -7.752971e-01   4.381377e-02   -2.198949e-01   2.242173e-01
2.840000e+02   2.164839e+03   2.375403e+03   1.573713e+02   2.576159e+01   1.989131e+00   -7.466585e-01   -1.637983e-01   -4.152185e-02   1.689791e-01
2.570000e+02   2.164388e+03   2.375727e+03   1.573713e+02   2.576158e+01   1.811153e+00   -6.448879e-01   -1.586284e-01   -1.038023e-01   1.895729e-01
2.770000e+02   2.164909e+03   2.375376e+03   1.573714e+02   2.576158e+01   2.239116e+00   -8.751914e-01   5.492969e-02   -9.927303e-02   1.134566e-01
2.090000e+02   2.165067e+03   2.375125e+03   1.573713e+02   2.576163e+01   1.190454e+00   -1.892814e-01   -4.383765e-01   9.568808e-02   4.486983e-01
2.720000e+02   2.164882e+03   2.375387e+03   1.573714e+02   2.576157e+01   2.038917e+00   -7.734990e-01   -5.922951e-02   -1.267884e-01   1.399408e-01
2.640000e+02   2.164848e+03   2.375346e+03   1.573713e+02   2.576150e+01   2.155893e+00   -8.340678e-01   -4.173344e-01   -3.872906e-01   5.693523e-01
2.810000e+02   2.165363e+03   2.375719e+03   1.573713e+02   2.576167e+01   1.934688e+00   -7.165276e-01   -2.379643e-01   2.316042e-01   3.320656e-01
3.180000e+02   2.166087e+03   2.375976e+03   1.573714e+02   2.576160e+01   2.452172e+00   -9.738772e-01   0.000000e+00   0.000000e+00   0.000000e+00
