#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.480000e+02   2.851951e+03   1.330342e+03   1.569017e+02   2.534744e+01   4.021759e+00   -1.511040e+00   1.477134e-01   1.728594e-01   2.273755e-01
1.530000e+02   2.852587e+03   1.330217e+03   1.569017e+02   2.534740e+01   4.032081e+00   -1.513823e+00   -1.220234e-01   3.130681e-02   1.259755e-01
1.250000e+02   2.852957e+03   1.330511e+03   1.569018e+02   2.534733e+01   3.227466e+00   -1.272154e+00   2.168764e-01   -2.379965e-01   3.219902e-01
1.290000e+02   2.851992e+03   1.330462e+03   1.569017e+02   2.534754e+01   3.454050e+00   -1.345822e+00   -1.036359e-01   5.201428e-01   5.303668e-01
1.560000e+02   2.853304e+03   1.330753e+03   1.569018e+02   2.534739e+01   3.837620e+00   -1.460155e+00   2.121940e-01   -2.633443e-02   2.138219e-01
1.500000e+02   2.853382e+03   1.330615e+03   1.569017e+02   2.534741e+01   3.763668e+00   -1.439028e+00   8.981009e-02   6.330964e-02   1.098816e-01
1.410000e+02   2.852846e+03   1.330824e+03   1.569016e+02   2.534738e+01   3.214161e+00   -1.267669e+00   -2.224270e-01   -7.375576e-02   2.343367e-01
1.500000e+02   2.853767e+03   1.330565e+03   1.569018e+02   2.534730e+01   4.050212e+00   -1.518694e+00   2.796677e-01   -3.401282e-01   4.403421e-01
1.170000e+02   2.853600e+03   1.330319e+03   1.569016e+02   2.534745e+01   2.436341e+00   -9.668450e-01   -3.036407e-01   1.790712e-01   3.525113e-01
1.500000e+02   2.853485e+03   1.330746e+03   1.569018e+02   2.534738e+01   3.390195e+00   -1.325562e+00   2.484473e-01   -5.221055e-02   2.538740e-01
1.450000e+02   2.853475e+03   1.330673e+03   1.569017e+02   2.534743e+01   3.361450e+00   -1.316317e+00   -7.929593e-03   1.200729e-01   1.203345e-01
1.540000e+02   2.854213e+03   1.331011e+03   1.569017e+02   2.534751e+01   4.759848e+00   -1.693983e+00   1.179511e-01   3.973597e-01   4.144963e-01
1.720000e+02   2.855561e+03   1.331776e+03   1.569017e+02   2.534740e+01   4.512875e+00   -1.636133e+00   0.000000e+00   0.000000e+00   0.000000e+00
