#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
5.300000e+01   2.821560e+03   6.042802e+02   1.565398e+02   2.531170e+01   2.824442e+00   -1.127332e+00   1.466171e-02   4.564338e-02   4.794042e-02
5.000000e+01   2.822126e+03   6.041349e+02   1.565397e+02   2.531167e+01   3.345108e+00   -1.311025e+00   -4.270635e-03   -4.571355e-02   4.591260e-02
4.600000e+01   2.822453e+03   6.044506e+02   1.565398e+02   2.531167e+01   2.079040e+00   -7.946569e-01   1.416809e-01   -7.005416e-02   1.580540e-01
4.000000e+01   2.821802e+03   6.044486e+02   1.565399e+02   2.531175e+01   2.512522e+00   -1.000275e+00   3.779037e-01   2.322977e-01   4.435915e-01
5.400000e+01   2.822926e+03   6.048406e+02   1.565399e+02   2.531174e+01   2.823254e+00   -1.126875e+00   5.156235e-01   2.039181e-01   5.544819e-01
5.300000e+01   2.823053e+03   6.045384e+02   1.565397e+02   2.531173e+01   2.505878e+00   -9.973999e-01   -4.535314e-03   1.643315e-01   1.643940e-01
5.200000e+01   2.822504e+03   6.046937e+02   1.565397e+02   2.531168e+01   2.268995e+00   -8.895840e-01   -3.230236e-01   -9.302166e-03   3.231575e-01
5.000000e+01   2.823389e+03   6.045526e+02   1.565398e+02   2.531169e+01   2.807783e+00   -1.120909e+00   3.311247e-01   2.886537e-02   3.323805e-01
4.400000e+01   2.823403e+03   6.044711e+02   1.565398e+02   2.531170e+01   1.584397e+00   -4.996602e-01   2.078918e-01   6.444680e-02   2.176520e-01
5.400000e+01   2.823241e+03   6.046689e+02   1.565398e+02   2.531169e+01   2.905795e+00   -1.158162e+00   2.509489e-01   3.159724e-02   2.529303e-01
4.900000e+01   2.823350e+03   6.047663e+02   1.565399e+02   2.531178e+01   2.705544e+00   -1.080637e+00   4.004957e-01   3.482402e-01   5.307241e-01
5.600000e+01   2.824073e+03   6.049324e+02   1.565399e+02   2.531180e+01   3.529455e+00   -1.369269e+00   3.718923e-01   4.154414e-01   5.575800e-01
5.800000e+01   2.825873e+03   6.057093e+02   1.565397e+02   2.531169e+01   3.614258e+00   -1.395048e+00   0.000000e+00   0.000000e+00   0.000000e+00
