#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
5.200000e+01   3.192463e+03   6.032325e+02   1.565652e+02   2.512782e+01   2.581466e+00   -1.029666e+00   2.575099e-01   4.100708e-02   2.607545e-01
4.900000e+01   3.193102e+03   6.031550e+02   1.565653e+02   2.512777e+01   3.127848e+00   -1.238114e+00   3.025030e-01   -1.549069e-01   3.398591e-01
4.700000e+01   3.193372e+03   6.033976e+02   1.565653e+02   2.512776e+01   2.306163e+00   -9.072250e-01   2.814865e-01   -1.687835e-01   3.282110e-01
4.100000e+01   3.192474e+03   6.036035e+02   1.565654e+02   2.512800e+01   2.204798e+00   -8.584220e-01   8.102362e-01   6.977701e-01   1.069283e+00
5.300000e+01   3.193723e+03   6.038057e+02   1.565654e+02   2.512791e+01   2.880668e+00   -1.148733e+00   6.713111e-01   3.652647e-01   7.642492e-01
5.400000e+01   3.193765e+03   6.035285e+02   1.565652e+02   2.512795e+01   2.667142e+00   -1.065115e+00   1.358720e-01   5.131924e-01   5.308744e-01
5.100000e+01   3.193392e+03   6.038430e+02   1.565652e+02   2.512781e+01   2.184283e+00   -8.482722e-01   3.182827e-02   1.610185e-03   3.186898e-02
4.900000e+01   3.194235e+03   6.036305e+02   1.565653e+02   2.512785e+01   2.824175e+00   -1.127229e+00   5.964275e-01   1.558945e-01   6.164648e-01
4.300000e+01   3.194189e+03   6.033520e+02   1.565652e+02   2.512788e+01   1.777425e+00   -6.244782e-01   8.719943e-03   2.660750e-01   2.662179e-01
5.300000e+01   3.194070e+03   6.036722e+02   1.565652e+02   2.512784e+01   2.884435e+00   -1.150152e+00   2.754722e-01   9.943549e-02   2.928692e-01
5.500000e+01   3.194860e+03   6.039980e+02   1.565653e+02   2.512802e+01   3.150254e+00   -1.245864e+00   3.842682e-01   7.619923e-01   8.534016e-01
5.700000e+01   3.196798e+03   6.049927e+02   1.565652e+02   2.512781e+01   3.632893e+00   -1.400632e+00   0.000000e+00   0.000000e+00   0.000000e+00
