#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.220000e+02   2.014027e+03   1.169241e+03   1.567631e+02   2.575141e+01   2.915219e+00   -1.161678e+00   3.052508e-01   -2.440439e-02   3.062248e-01
1.210000e+02   2.014416e+03   1.169001e+03   1.567631e+02   2.575147e+01   2.848858e+00   -1.136677e+00   5.101134e-03   2.145075e-01   2.145681e-01
9.900000e+01   2.014963e+03   1.169131e+03   1.567631e+02   2.575135e+01   2.513787e+00   -1.000821e+00   9.475100e-02   -2.117704e-01   2.320010e-01
1.030000e+02   2.013940e+03   1.169092e+03   1.567630e+02   2.575155e+01   2.608120e+00   -1.040819e+00   -9.664309e-02   5.117845e-01   5.208294e-01
1.240000e+02   2.015165e+03   1.169410e+03   1.567631e+02   2.575148e+01   3.127157e+00   -1.237874e+00   1.072571e-01   2.391886e-01   2.621359e-01
1.210000e+02   2.015425e+03   1.169278e+03   1.567631e+02   2.575139e+01   2.624560e+00   -1.047641e+00   1.018595e-01   -6.408794e-02   1.203438e-01
1.140000e+02   2.014882e+03   1.169531e+03   1.567631e+02   2.575140e+01   2.594381e+00   -1.035084e+00   1.416072e-01   -3.954528e-02   1.470252e-01
1.180000e+02   2.015512e+03   1.169125e+03   1.567631e+02   2.575144e+01   3.060721e+00   -1.214559e+00   1.880842e-01   9.019444e-02   2.085922e-01
9.200000e+01   2.015708e+03   1.169142e+03   1.567632e+02   2.575140e+01   1.705653e+00   -5.797265e-01   4.118242e-01   -5.591729e-02   4.156031e-01
1.200000e+02   2.015514e+03   1.169270e+03   1.567632e+02   2.575142e+01   2.583899e+00   -1.030689e+00   4.034674e-01   1.217413e-02   4.036511e-01
1.150000e+02   2.015449e+03   1.169322e+03   1.567631e+02   2.575151e+01   2.606042e+00   -1.039953e+00   3.188526e-01   3.486073e-01   4.724341e-01
1.230000e+02   2.016129e+03   1.169430e+03   1.567632e+02   2.575148e+01   2.885390e+00   -1.150511e+00   3.615149e-01   2.398873e-01   4.338651e-01
1.370000e+02   2.017594e+03   1.169544e+03   1.567631e+02   2.575141e+01   3.255293e+00   -1.281475e+00   0.000000e+00   0.000000e+00   0.000000e+00
