#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.440000e+02   2.317195e+03   1.305807e+03   1.568521e+02   2.561073e+01   8.089122e+00   -2.269753e+00   1.342200e-01   -7.263280e-03   1.344163e-01
1.490000e+02   2.317677e+03   1.305760e+03   1.568521e+02   2.561077e+01   8.963207e+00   -2.381159e+00   8.339842e-02   1.323135e-01   1.564039e-01
1.210000e+02   2.318002e+03   1.305924e+03   1.568521e+02   2.561073e+01   7.131878e+00   -2.133010e+00   2.018017e-01   2.066705e-02   2.028572e-01
1.250000e+02   2.317131e+03   1.305798e+03   1.568520e+02   2.561087e+01   8.025341e+00   -2.261159e+00   -1.950219e-01   4.926268e-01   5.298251e-01
1.510000e+02   2.318338e+03   1.306168e+03   1.568521e+02   2.561079e+01   9.170615e+00   -2.405996e+00   1.821637e-01   2.071064e-01   2.758200e-01
1.450000e+02   2.318462e+03   1.305997e+03   1.568521e+02   2.561077e+01   8.092516e+00   -2.270209e+00   6.332055e-02   1.608792e-01   1.728919e-01
1.340000e+02   2.317992e+03   1.306204e+03   1.568520e+02   2.561073e+01   8.083740e+00   -2.269031e+00   -6.871801e-02   4.944513e-04   6.871979e-02
1.460000e+02   2.318806e+03   1.305875e+03   1.568521e+02   2.561068e+01   9.600551e+00   -2.455740e+00   2.105475e-01   -1.696301e-01   2.703786e-01
1.120000e+02   2.318813e+03   1.305837e+03   1.568521e+02   2.561075e+01   6.008636e+00   -1.946940e+00   1.849417e-01   5.940544e-02   1.942484e-01
1.440000e+02   2.318684e+03   1.306041e+03   1.568521e+02   2.561071e+01   8.470380e+00   -2.319757e+00   3.414634e-01   -7.264027e-02   3.491043e-01
1.400000e+02   2.318640e+03   1.306063e+03   1.568521e+02   2.561078e+01   8.357819e+00   -2.305232e+00   2.143345e-01   1.720933e-01   2.748734e-01
1.490000e+02   2.319293e+03   1.306232e+03   1.568521e+02   2.561081e+01   9.107150e+00   -2.398456e+00   2.192228e-01   3.015468e-01   3.728124e-01
1.680000e+02   2.320673e+03   1.306592e+03   1.568521e+02   2.561073e+01   1.059960e+01   -2.563224e+00   0.000000e+00   0.000000e+00   0.000000e+00
