#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
8.400000e+01   3.345915e+03   8.390799e+02   1.566929e+02   2.506828e+01   2.041732e+00   -7.749968e-01   1.676756e-01   4.771804e-01   5.057829e-01
8.500000e+01   3.346327e+03   8.391225e+02   1.566929e+02   2.506836e+01   2.222052e+00   -8.668856e-01   2.413396e-01   7.405220e-01   7.788566e-01
7.100000e+01   3.346900e+03   8.391873e+02   1.566929e+02   2.506817e+01   1.371959e+00   -3.433526e-01   4.260463e-02   6.035552e-02   7.387789e-02
7.000000e+01   3.345925e+03   8.394125e+02   1.566930e+02   2.506845e+01   1.580296e+00   -4.968459e-01   4.522897e-01   1.067796e+00   1.159636e+00
8.500000e+01   3.347347e+03   8.397049e+02   1.566930e+02   2.506826e+01   1.523786e+00   -4.573098e-01   6.309055e-01   3.844562e-01   7.388155e-01
8.100000e+01   3.346525e+03   8.397107e+02   1.566928e+02   2.506840e+01   1.774096e+00   -6.224430e-01   -2.396053e-01   8.902241e-01   9.219055e-01
8.200000e+01   3.347664e+03   8.395133e+02   1.566930e+02   2.506828e+01   1.830573e+00   -6.564677e-01   4.613540e-01   4.748422e-01   6.620594e-01
6.800000e+01   3.347213e+03   8.392068e+02   1.566928e+02   2.506853e+01   1.032698e+00   -3.493333e-02   -3.559626e-01   1.373042e+00   1.418433e+00
8.500000e+01   3.347456e+03   8.396801e+02   1.566929e+02   2.506829e+01   1.724417e+00   -5.916058e-01   3.018908e-01   5.082447e-01   5.911436e-01
9.100000e+01   3.350264e+03   8.410642e+02   1.566929e+02   2.506815e+01   2.269286e+00   -8.897230e-01   0.000000e+00   0.000000e+00   0.000000e+00
