#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.820000e+02   2.793696e+03   2.452439e+03   1.574538e+02   2.545483e+01   4.013054e+00   -1.508688e+00   2.332531e-01   1.135228e-01   2.594117e-01
2.950000e+02   2.794089e+03   2.452248e+03   1.574536e+02   2.545494e+01   5.048668e+00   -1.757942e+00   -6.657996e-01   4.931553e-01   8.285477e-01
2.420000e+02   2.794389e+03   2.452413e+03   1.574537e+02   2.545482e+01   3.540568e+00   -1.372682e+00   -2.282439e-01   8.237034e-02   2.426524e-01
2.590000e+02   2.793503e+03   2.452528e+03   1.574535e+02   2.545496e+01   3.492249e+00   -1.357763e+00   -8.393441e-01   5.788105e-01   1.019569e+00
2.970000e+02   2.794704e+03   2.452762e+03   1.574537e+02   2.545480e+01   4.639723e+00   -1.666230e+00   -1.805085e-01   -1.486035e-02   1.811191e-01
2.950000e+02   2.794686e+03   2.452700e+03   1.574538e+02   2.545487e+01   4.356205e+00   -1.597771e+00   -7.973697e-04   2.566252e-01   2.566264e-01
2.670000e+02   2.794105e+03   2.452907e+03   1.574536e+02   2.545488e+01   3.904975e+00   -1.479046e+00   -4.383120e-01   2.896533e-01   5.253727e-01
2.880000e+02   2.794840e+03   2.452529e+03   1.574537e+02   2.545479e+01   4.404887e+00   -1.609837e+00   -1.331019e-01   -1.584915e-02   1.340422e-01
2.180000e+02   2.794900e+03   2.452527e+03   1.574536e+02   2.545493e+01   3.143409e+00   -1.243502e+00   -3.849043e-01   4.663609e-01   6.046849e-01
2.820000e+02   2.794747e+03   2.452759e+03   1.574537e+02   2.545480e+01   4.261736e+00   -1.573966e+00   -5.224022e-02   1.167334e-02   5.352856e-02
2.750000e+02   2.794658e+03   2.452868e+03   1.574537e+02   2.545477e+01   4.191934e+00   -1.556036e+00   -1.238317e-01   -1.172374e-01   1.705253e-01
2.920000e+02   2.795301e+03   2.452996e+03   1.574536e+02   2.545494e+01   5.144954e+00   -1.778454e+00   -5.981042e-01   5.225071e-01   7.941928e-01
3.310000e+02   2.796074e+03   2.453836e+03   1.574538e+02   2.545480e+01   5.837392e+00   -1.915547e+00   0.000000e+00   0.000000e+00   0.000000e+00
