#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
3.800000e+01   2.996089e+03   4.130163e+02   1.564572e+02   2.521183e+01   9.026005e+01   -4.888739e+00   4.127188e-01   3.704230e-01   5.545720e-01
3.600000e+01   2.996673e+03   4.128512e+02   1.564572e+02   2.521179e+01   8.604756e+01   -4.836846e+00   4.059631e-01   2.288560e-01   4.660269e-01
3.200000e+01   2.997121e+03   4.131887e+02   1.564572e+02   2.521172e+01   6.627109e+01   -4.553310e+00   5.523429e-01   1.822377e-03   5.523460e-01
2.700000e+01   2.996337e+03   4.132793e+02   1.564574e+02   2.521190e+01   6.704561e+01   -4.565926e+00   1.015810e+00   6.222053e-01   1.191222e+00
3.800000e+01   2.997401e+03   4.135374e+02   1.564573e+02   2.521192e+01   8.136739e+01   -4.776126e+00   8.329230e-01   6.919719e-01   1.082860e+00
4.000000e+01   2.997584e+03   4.132027e+02   1.564571e+02   2.521188e+01   6.965551e+01   -4.607389e+00   2.190651e-01   5.597373e-01   6.010785e-01
3.600000e+01   2.997031e+03   4.134313e+02   1.564571e+02   2.521182e+01   6.805405e+01   -4.582135e+00   -1.382435e-03   3.676892e-01   3.676918e-01
3.500000e+01   2.998120e+03   4.132476e+02   1.564573e+02   2.521176e+01   8.826348e+01   -4.864453e+00   6.387803e-01   1.163852e-01   6.492964e-01
2.900000e+01   2.998093e+03   4.132159e+02   1.564572e+02   2.521178e+01   5.037416e+01   -4.255519e+00   5.782772e-01   1.916425e-01   6.092055e-01
3.900000e+01   2.997965e+03   4.133238e+02   1.564572e+02   2.521174e+01   8.140755e+01   -4.776662e+00   4.434967e-01   7.746152e-02   4.502106e-01
3.800000e+01   2.998091e+03   4.134587e+02   1.564573e+02   2.521185e+01   7.763608e+01   -4.725159e+00   6.949953e-01   4.635486e-01   8.354015e-01
4.100000e+01   2.998623e+03   4.135779e+02   1.564572e+02   2.521197e+01   8.919715e+01   -4.875878e+00   5.084057e-01   8.948805e-01   1.029217e+00
4.400000e+01   3.000772e+03   4.144069e+02   1.564571e+02   2.521172e+01   1.016316e+02   -5.017572e+00   0.000000e+00   0.000000e+00   0.000000e+00
