#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.270000e+02   6.830664e+02   1.195825e+03   1.566830e+02   2.641283e+01   3.567491e+00   -1.380907e+00   1.103625e-01   4.907068e-02   1.207800e-01
1.260000e+02   6.836752e+02   1.195656e+03   1.566830e+02   2.641278e+01   3.557506e+00   -1.377864e+00   2.535603e-01   -1.103994e-01   2.765517e-01
1.040000e+02   6.840641e+02   1.195831e+03   1.566831e+02   2.641282e+01   2.594732e+00   -1.035231e+00   4.707067e-01   1.608190e-02   4.709813e-01
1.080000e+02   6.834581e+02   1.195735e+03   1.566830e+02   2.641274e+01   2.768014e+00   -1.105421e+00   3.266150e-01   -2.795624e-01   4.299215e-01
1.290000e+02   6.842763e+02   1.195909e+03   1.566830e+02   2.641288e+01   3.457660e+00   -1.346956e+00   7.134894e-02   2.535353e-01   2.633834e-01
1.260000e+02   6.845091e+02   1.195771e+03   1.566830e+02   2.641278e+01   3.255805e+00   -1.281646e+00   1.908579e-01   -1.144608e-01   2.225489e-01
1.190000e+02   6.839357e+02   1.195769e+03   1.566830e+02   2.641285e+01   2.981730e+00   -1.186171e+00   1.727837e-01   1.407217e-01   2.228380e-01
1.230000e+02   6.845636e+02   1.195370e+03   1.566830e+02   2.641283e+01   3.249378e+00   -1.279501e+00   6.062591e-02   5.408329e-02   8.124348e-02
9.800000e+01   6.846212e+02   1.195183e+03   1.566830e+02   2.641283e+01   2.146825e+00   -8.294918e-01   2.321385e-01   4.919913e-02   2.372949e-01
1.250000e+02   6.846164e+02   1.195347e+03   1.566831e+02   2.641284e+01   3.033127e+00   -1.204726e+00   3.594139e-01   9.781769e-02   3.724871e-01
1.200000e+02   6.847445e+02   1.195355e+03   1.566830e+02   2.641282e+01   3.126143e+00   -1.237522e+00   1.557080e-01   8.490158e-03   1.559393e-01
1.280000e+02   6.851554e+02   1.195309e+03   1.566830e+02   2.641274e+01   3.480549e+00   -1.354119e+00   3.423498e-01   -2.723070e-01   4.374408e-01
1.420000e+02   6.865141e+02   1.194566e+03   1.566830e+02   2.641281e+01   3.665953e+00   -1.410467e+00   0.000000e+00   0.000000e+00   0.000000e+00
