#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
8.000000e+01   1.342844e+02   8.300124e+02   1.564632e+02   2.665918e+01   2.801474e+00   -1.118467e+00   2.400907e-01   -2.533735e-01   3.490583e-01
8.100000e+01   1.347475e+02   8.298625e+02   1.564633e+02   2.665920e+01   2.964141e+00   -1.179747e+00   6.430920e-01   -1.929822e-01   6.714234e-01
6.700000e+01   1.351613e+02   8.298880e+02   1.564633e+02   2.665926e+01   2.250769e+00   -8.808271e-01   5.203061e-01   3.992861e-02   5.218359e-01
6.600000e+01   1.345284e+02   8.298682e+02   1.564633e+02   2.665918e+01   2.263956e+00   -8.871701e-01   7.274628e-01   -2.456309e-01   7.678129e-01
8.100000e+01   1.355247e+02   8.300425e+02   1.564632e+02   2.665928e+01   2.888717e+00   -1.151762e+00   3.171755e-01   9.811192e-02   3.320033e-01
8.000000e+01   1.355856e+02   8.298174e+02   1.564632e+02   2.665924e+01   2.496557e+00   -9.933536e-01   2.344257e-01   -3.010733e-02   2.363512e-01
7.700000e+01   1.350666e+02   8.298071e+02   1.564632e+02   2.665930e+01   2.562270e+00   -1.021562e+00   4.257691e-01   1.979898e-01   4.695522e-01
7.800000e+01   1.356715e+02   8.293120e+02   1.564631e+02   2.665929e+01   2.658887e+00   -1.061750e+00   4.184786e-02   1.484333e-01   1.542196e-01
6.400000e+01   1.357479e+02   8.290389e+02   1.564632e+02   2.665924e+01   1.905114e+00   -6.998026e-01   2.670919e-01   -3.806112e-02   2.697902e-01
8.100000e+01   1.358373e+02   8.291944e+02   1.564632e+02   2.665926e+01   2.579788e+00   -1.028960e+00   3.655551e-01   5.312132e-02   3.693946e-01
7.800000e+01   1.359658e+02   8.292381e+02   1.564632e+02   2.665928e+01   2.743006e+00   -1.095567e+00   2.291689e-01   1.068829e-01   2.528682e-01
8.400000e+01   1.362890e+02   8.291994e+02   1.564633e+02   2.665915e+01   2.312991e+00   -9.104348e-01   6.814272e-01   -3.613931e-01   7.713287e-01
8.700000e+01   1.378820e+02   8.279923e+02   1.564631e+02   2.665925e+01   3.595866e+00   -1.389509e+00   0.000000e+00   0.000000e+00   0.000000e+00
