#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
5.000000e+00   1.329259e+03   3.036442e+01   1.561507e+02   2.601105e+01   1.317456e+00   -2.993404e-01   -2.313694e-02   1.289141e-01   1.309739e-01
4.000000e+00   1.329865e+03   3.031527e+01   1.561508e+02   2.601099e+01   1.820611e+00   -6.505431e-01   6.806693e-01   -9.291169e-02   6.869813e-01
5.000000e+00   1.329760e+03   3.059667e+01   1.561510e+02   2.601101e+01   1.274433e+00   -2.632927e-01   1.348519e+00   -3.421767e-03   1.348523e+00
5.000000e+00   1.330871e+03   3.056352e+01   1.561508e+02   2.601106e+01   1.462780e+00   -4.129473e-01   3.568723e-01   1.428897e-01   3.844156e-01
5.000000e+00   1.331016e+03   3.048298e+01   1.561507e+02   2.601102e+01   1.520435e+00   -4.549196e-01   2.969886e-01   3.808037e-03   2.970130e-01
6.000000e+00   1.330533e+03   3.061436e+01   1.561508e+02   2.601100e+01   1.396377e+00   -3.625068e-01   4.755156e-01   -6.782984e-02   4.803291e-01
6.000000e+00   1.331106e+03   3.007606e+01   1.561507e+02   2.601111e+01   1.593710e+00   -5.060236e-01   1.120186e-01   3.568750e-01   3.740427e-01
4.000000e+00   1.331341e+03   3.003685e+01   1.561508e+02   2.601096e+01   1.371030e+00   -3.426172e-01   6.043501e-01   -2.181560e-01   6.425194e-01
4.000000e+00   1.331415e+03   3.010439e+01   1.561508e+02   2.601095e+01   1.633663e+00   -5.329061e-01   4.260967e-01   -2.222201e-01   4.805624e-01
6.000000e+00   1.331463e+03   3.013804e+01   1.561508e+02   2.601112e+01   1.589598e+00   -5.032184e-01   4.100646e-01   3.706820e-01   5.527731e-01
5.000000e+00   1.331993e+03   3.008601e+01   1.561508e+02   2.601099e+01   1.909605e+00   -7.023586e-01   6.088444e-01   -1.080590e-01   6.183593e-01
6.000000e+00   1.334063e+03   2.990024e+01   1.561507e+02   2.601102e+01   2.023932e+00   -7.654897e-01   0.000000e+00   0.000000e+00   0.000000e+00
