#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.210000e+02   1.803649e+03   1.161969e+03   1.567448e+02   2.585515e+01   1.311153e+00   -2.941336e-01   3.918674e-01   1.594786e-01   4.230762e-01
1.190000e+02   1.804032e+03   1.161774e+03   1.567447e+02   2.585522e+01   1.458804e+00   -4.099921e-01   2.167843e-01   4.146340e-01   4.678854e-01
1.020000e+02   1.803774e+03   1.162077e+03   1.567448e+02   2.585521e+01   1.033656e+00   -3.593986e-02   5.724758e-01   3.817052e-01   6.880606e-01
1.230000e+02   1.804784e+03   1.162036e+03   1.567447e+02   2.585522e+01   1.527975e+00   -4.602903e-01   6.068018e-02   4.221309e-01   4.264699e-01
1.200000e+02   1.805015e+03   1.161856e+03   1.567447e+02   2.585515e+01   1.185733e+00   -1.849672e-01   -1.747917e-02   1.397274e-01   1.408164e-01
1.130000e+02   1.804582e+03   1.162031e+03   1.567447e+02   2.585510e+01   1.147073e+00   -1.489774e-01   -2.302224e-02   -1.281983e-02   2.635093e-02
1.170000e+02   1.805147e+03   1.161816e+03   1.567448e+02   2.585518e+01   1.363844e+00   -3.369118e-01   3.209039e-01   2.487610e-01   4.060312e-01
1.190000e+02   1.805096e+03   1.161764e+03   1.567447e+02   2.585518e+01   1.093547e+00   -9.709345e-02   2.291002e-01   2.562557e-01   3.437352e-01
1.140000e+02   1.805283e+03   1.161860e+03   1.567448e+02   2.585515e+01   1.188263e+00   -1.872818e-01   2.745769e-01   1.476663e-01   3.117657e-01
1.220000e+02   1.805829e+03   1.161750e+03   1.567447e+02   2.585514e+01   1.320098e+00   -3.015153e-01   -2.764346e-02   1.240499e-01   1.270927e-01
1.360000e+02   1.807294e+03   1.161946e+03   1.567447e+02   2.585511e+01   1.548582e+00   -4.748352e-01   0.000000e+00   0.000000e+00   0.000000e+00
