#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.400000e+01   3.053184e+02   3.210262e+02   1.562229e+02   2.653881e+01   3.678662e+00   -1.414225e+00   -3.352854e-01   3.027558e-01   4.517492e-01
1.900000e+01   3.063933e+02   3.209451e+02   1.562230e+02   2.653880e+01   2.577926e+00   -1.028176e+00   8.062802e-02   2.862371e-01   2.973761e-01
1.700000e+01   3.058407e+02   3.212205e+02   1.562233e+02   2.653873e+01   3.342675e+00   -1.310235e+00   1.101379e+00   3.308354e-02   1.101876e+00
2.300000e+01   3.067286e+02   3.213137e+02   1.562231e+02   2.653890e+01   3.713273e+00   -1.424392e+00   3.172362e-01   6.420903e-01   7.161834e-01
2.400000e+01   3.070293e+02   3.209817e+02   1.562230e+02   2.653874e+01   3.698564e+00   -1.420083e+00   2.577799e-03   7.503580e-02   7.508006e-02
2.400000e+01   3.065947e+02   3.211594e+02   1.562232e+02   2.653876e+01   3.374046e+00   -1.320377e+00   5.562845e-01   1.332340e-01   5.720172e-01
2.300000e+01   3.072640e+02   3.205763e+02   1.562230e+02   2.653876e+01   3.260301e+00   -1.283144e+00   2.191172e-02   1.245147e-01   1.264280e-01
1.700000e+01   3.070252e+02   3.202495e+02   1.562230e+02   2.653882e+01   2.500112e+00   -9.948988e-01   1.067802e-01   3.544790e-01   3.702126e-01
2.400000e+01   3.071502e+02   3.203794e+02   1.562230e+02   2.653885e+01   3.230654e+00   -1.273226e+00   1.036440e-01   4.506396e-01   4.624047e-01
2.300000e+01   3.075406e+02   3.205961e+02   1.562231e+02   2.653881e+01   3.470443e+00   -1.350962e+00   4.048440e-01   3.085457e-01   5.090178e-01
2.600000e+01   3.080179e+02   3.205051e+02   1.562232e+02   2.653859e+01   3.399446e+00   -1.328520e+00   8.407430e-01   -4.924204e-01   9.743339e-01
2.700000e+01   3.098228e+02   3.194586e+02   1.562230e+02   2.653872e+01   4.208709e+00   -1.560372e+00   0.000000e+00   0.000000e+00   0.000000e+00
