#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.650000e+02   2.747528e+03   1.465140e+03   1.569612e+02   2.540862e+01   1.287621e+00   -2.744705e-01   -3.138920e-01   3.221642e-01   4.497977e-01
1.710000e+02   2.748131e+03   1.465325e+03   1.569613e+02   2.540863e+01   1.138066e+00   -1.404190e-01   -7.323371e-02   3.277943e-01   3.358754e-01
1.450000e+02   2.747864e+03   1.465276e+03   1.569612e+02   2.540856e+01   1.198450e+00   -1.965494e-01   -5.162788e-01   1.097202e-01   5.278090e-01
1.740000e+02   2.749021e+03   1.465648e+03   1.569613e+02   2.540849e+01   1.324077e+00   -3.047835e-01   -4.756860e-02   -1.583752e-01   1.653647e-01
1.680000e+02   2.749074e+03   1.465688e+03   1.569614e+02   2.540854e+01   1.186574e+00   -1.857366e-01   1.741850e-01   1.100692e-02   1.745324e-01
1.580000e+02   2.748319e+03   1.465786e+03   1.569612e+02   2.540861e+01   1.086544e+00   -9.011792e-02   -3.736874e-01   2.654981e-01   4.584011e-01
1.680000e+02   2.749401e+03   1.465603e+03   1.569614e+02   2.540844e+01   1.231056e+00   -2.256948e-01   2.985627e-01   -3.258599e-01   4.419551e-01
1.620000e+02   2.749173e+03   1.465451e+03   1.569612e+02   2.540851e+01   1.007408e+00   -8.013122e-03   -4.327988e-01   -8.217197e-02   4.405304e-01
1.730000e+02   2.749995e+03   1.465966e+03   1.569613e+02   2.540855e+01   1.396688e+00   -3.627481e-01   4.044635e-02   7.403523e-02   8.436304e-02
1.930000e+02   2.751101e+03   1.466695e+03   1.569613e+02   2.540853e+01   1.612867e+00   -5.189966e-01   0.000000e+00   0.000000e+00   0.000000e+00
