#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
2.660000e+02   3.271428e+03   2.323235e+03   1.574233e+02   2.520905e+01   1.238008e+00   -2.318089e-01   -1.930536e-01   3.155221e-01   3.698971e-01
2.770000e+02   3.272255e+03   2.323540e+03   1.574233e+02   2.520897e+01   1.208181e+00   -2.053297e-01   -1.419609e-01   4.282404e-02   1.482795e-01
2.420000e+02   3.271448e+03   2.323758e+03   1.574232e+02   2.520911e+01   1.202640e+00   -2.003394e-01   -5.001937e-01   5.516712e-01   7.446710e-01
2.770000e+02   3.272579e+03   2.323918e+03   1.574233e+02   2.520897e+01   1.306344e+00   -2.901441e-01   -6.367043e-03   4.674050e-02   4.717217e-02
2.770000e+02   3.272490e+03   2.323826e+03   1.574233e+02   2.520909e+01   1.221657e+00   -2.173732e-01   3.124339e-02   4.763403e-01   4.773638e-01
2.690000e+02   3.272788e+03   2.323893e+03   1.574234e+02   2.520897e+01   1.219233e+00   -2.152171e-01   2.826972e-01   2.819628e-02   2.840999e-01
2.650000e+02   3.272669e+03   2.324009e+03   1.574233e+02   2.520895e+01   1.130618e+00   -1.332894e-01   2.505215e-02   -2.356548e-02   3.439392e-02
2.570000e+02   3.272412e+03   2.323980e+03   1.574233e+02   2.520901e+01   1.039449e+00   -4.200833e-02   -2.914014e-01   1.892082e-01   3.474400e-01
2.730000e+02   3.273247e+03   2.324230e+03   1.574232e+02   2.520916e+01   1.480234e+00   -4.258259e-01   -6.505764e-01   7.101380e-01   9.630917e-01
3.110000e+02   3.274139e+03   2.325439e+03   1.574233e+02   2.520896e+01   1.405125e+00   -3.692871e-01   0.000000e+00   0.000000e+00   0.000000e+00
