#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.740000e+02   5.716668e+02   1.557012e+03   1.568542e+02   2.649331e+01   5.332643e+00   -1.817356e+00   1.491716e-01   3.169815e-02   1.525022e-01
1.800000e+02   5.722153e+02   1.556800e+03   1.568542e+02   2.649330e+01   5.524542e+00   -1.855741e+00   7.475809e-02   6.272151e-04   7.476072e-02
1.440000e+02   5.725385e+02   1.556940e+03   1.568542e+02   2.649335e+01   3.727711e+00   -1.428606e+00   3.300670e-01   1.789999e-01   3.754799e-01
1.520000e+02   5.719319e+02   1.556739e+03   1.568541e+02   2.649324e+01   4.980305e+00   -1.743140e+00   -1.915138e-01   -2.120573e-01   2.857374e-01
1.820000e+02   5.728808e+02   1.557028e+03   1.568541e+02   2.649331e+01   5.599110e+00   -1.870297e+00   -6.500700e-02   5.035469e-02   8.222838e-02
1.750000e+02   5.729658e+02   1.556794e+03   1.568541e+02   2.649327e+01   5.427908e+00   -1.836581e+00   -8.272113e-02   -8.829370e-02   1.209899e-01
1.650000e+02   5.724615e+02   1.556864e+03   1.568542e+02   2.649333e+01   4.353661e+00   -1.597137e+00   3.765908e-02   1.069095e-01   1.133483e-01
1.750000e+02   5.729754e+02   1.556499e+03   1.568541e+02   2.649333e+01   5.227904e+00   -1.795819e+00   -3.370602e-02   1.076536e-01   1.128068e-01
1.340000e+02   5.730732e+02   1.556231e+03   1.568541e+02   2.649333e+01   3.544919e+00   -1.374016e+00   -2.334954e-02   1.052099e-01   1.077698e-01
1.740000e+02   5.730095e+02   1.556487e+03   1.568542e+02   2.649336e+01   4.736917e+00   -1.688739e+00   2.988404e-01   2.263925e-01   3.749122e-01
1.700000e+02   5.731082e+02   1.556484e+03   1.568542e+02   2.649330e+01   4.813998e+00   -1.706265e+00   2.433283e-02   2.544381e-02   3.520617e-02
1.810000e+02   5.734633e+02   1.556466e+03   1.568542e+02   2.649327e+01   4.934770e+00   -1.733167e+00   2.145452e-01   -1.124855e-01   2.422450e-01
2.030000e+02   5.747079e+02   1.555618e+03   1.568541e+02   2.649330e+01   6.180367e+00   -1.977536e+00   0.000000e+00   0.000000e+00   0.000000e+00
