#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
1.290000e+02   7.806327e+02   1.210315e+03   1.566970e+02   2.636549e+01   4.490565e+00   -1.630752e+00   2.731435e-01   -3.872743e-02   2.758753e-01
1.280000e+02   7.811899e+02   1.210110e+03   1.566970e+02   2.636547e+01   5.353426e+00   -1.821580e+00   3.118180e-01   -1.120024e-01   3.313231e-01
1.060000e+02   7.816056e+02   1.210246e+03   1.566971e+02   2.636548e+01   3.406844e+00   -1.330880e+00   4.660273e-01   -6.559560e-02   4.706211e-01
1.100000e+02   7.808817e+02   1.210170e+03   1.566970e+02   2.636547e+01   4.126623e+00   -1.538987e+00   3.150180e-01   -1.289013e-01   3.403702e-01
1.310000e+02   7.818742e+02   1.210391e+03   1.566970e+02   2.636553e+01   4.891849e+00   -1.723683e+00   2.034928e-01   9.321420e-02   2.238263e-01
1.280000e+02   7.819281e+02   1.210099e+03   1.566969e+02   2.636551e+01   5.094160e+00   -1.767681e+00   -5.880098e-03   1.351371e-02   1.473756e-02
1.210000e+02   7.815025e+02   1.210135e+03   1.566969e+02   2.636550e+01   4.305561e+00   -1.585074e+00   5.033064e-02   -1.641167e-03   5.035739e-02
1.250000e+02   7.820066e+02   1.209791e+03   1.566969e+02   2.636555e+01   4.913409e+00   -1.728457e+00   1.912576e-02   1.577756e-01   1.589306e-01
1.000000e+02   7.822202e+02   1.209611e+03   1.566970e+02   2.636547e+01   2.981198e+00   -1.185977e+00   2.139189e-01   -1.151274e-01   2.429313e-01
1.270000e+02   7.820903e+02   1.209787e+03   1.566970e+02   2.636554e+01   4.742407e+00   -1.689997e+00   3.309130e-01   1.332070e-01   3.567177e-01
1.220000e+02   7.821723e+02   1.209785e+03   1.566970e+02   2.636554e+01   4.819601e+00   -1.707528e+00   1.038417e-01   1.219329e-01   1.601584e-01
1.300000e+02   7.826054e+02   1.209878e+03   1.566971e+02   2.636547e+01   4.750819e+00   -1.691921e+00   5.039680e-01   -1.149003e-01   5.169002e-01
1.440000e+02   7.840150e+02   1.209096e+03   1.566969e+02   2.636550e+01   6.290274e+00   -1.996674e+00   0.000000e+00   0.000000e+00   0.000000e+00
