#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
7.900000e+01   6.098462e+02   8.202019e+02   1.564917e+02   2.642283e+01   2.897003e+00   -1.154873e+00   3.135278e-01   5.447475e-02   3.182251e-01
8.000000e+01   6.104813e+02   8.198476e+02   1.564917e+02   2.642275e+01   2.784282e+00   -1.111783e+00   3.022194e-01   -2.351034e-01   3.828971e-01
6.600000e+01   6.108223e+02   8.199056e+02   1.564916e+02   2.642282e+01   2.212709e+00   -8.623106e-01   1.878123e-01   4.369834e-02   1.928290e-01
6.500000e+01   6.102226e+02   8.199719e+02   1.564917e+02   2.642276e+01   2.754558e+00   -1.100130e+00   5.412086e-01   -1.860702e-01   5.723014e-01
8.000000e+01   6.111605e+02   8.201049e+02   1.564916e+02   2.642287e+01   2.969010e+00   -1.181529e+00   7.770433e-02   2.098644e-01   2.237879e-01
7.900000e+01   6.113551e+02   8.199450e+02   1.564916e+02   2.642278e+01   2.686186e+00   -1.072840e+00   9.407011e-02   -1.006686e-01   1.377801e-01
7.600000e+01   6.109154e+02   8.200443e+02   1.564917e+02   2.642279e+01   2.598417e+00   -1.036772e+00   3.561973e-01   -7.210192e-02   3.634215e-01
7.700000e+01   6.114979e+02   8.195844e+02   1.564916e+02   2.642281e+01   2.520088e+00   -1.003539e+00   9.082041e-02   6.357437e-03   9.104265e-02
6.300000e+01   6.116499e+02   8.193844e+02   1.564917e+02   2.642273e+01   1.746068e+00   -6.051531e-01   3.412749e-01   -2.770994e-01   4.396051e-01
8.000000e+01   6.115080e+02   8.194055e+02   1.564916e+02   2.642283e+01   2.545484e+00   -1.014426e+00   1.336407e-01   8.268408e-02   1.571512e-01
7.600000e+01   6.116837e+02   8.196198e+02   1.564917e+02   2.642285e+01   2.725217e+00   -1.088503e+00   3.447476e-01   1.199340e-01   3.650138e-01
8.300000e+01   6.120857e+02   8.194724e+02   1.564917e+02   2.642273e+01   3.024371e+00   -1.201588e+00   4.494091e-01   -2.968492e-01   5.385982e-01
8.600000e+01   6.136701e+02   8.187124e+02   1.564916e+02   2.642281e+01   3.460903e+00   -1.347974e+00   0.000000e+00   0.000000e+00   0.000000e+00
