#   ID    	RA/deg	      DEC/deg	     flux	     mag 	  dev_ra in arces  dev_dec in arcsec  RMS in arcsec
6.700000e+01   3.696262e+01   2.717559e+01   1.302790e+01   -2.787186e+00   4.723712e-01   1.083465e+00   1.181961e+00
6.600000e+01   3.696240e+01   2.717552e+01   1.091271e+01   -2.594832e+00   -2.976557e-01   8.488399e-01   8.995155e-01
6.700000e+01   3.696240e+01   2.717539e+01   1.201978e+01   -2.699742e+00   -2.923375e-01   3.755719e-01   4.759365e-01
6.900000e+01   3.696247e+01   2.717526e+01   1.114352e+01   -2.617556e+00   -5.869076e-02   -8.301523e-02   1.016668e-01
6.900000e+01   3.696258e+01   2.717534e+01   1.063004e+01   -2.566337e+00   3.422342e-01   2.056344e-01   3.992615e-01
6.400000e+01   3.696254e+01   2.717542e+01   9.639743e+00   -2.460164e+00   2.132295e-01   4.765584e-01   5.220869e-01
7.000000e+01   3.696234e+01   2.717537e+01   1.178058e+01   -2.677917e+00   -5.262434e-01   2.970287e-01   6.042832e-01
6.700000e+01   3.696248e+01   2.717529e+01   1.290687e+01   -2.777052e+00   0.000000e+00   0.000000e+00   0.000000e+00
