id xcentroid ycentroid peak flux mag RA DEC
1 272.39923697444556 8.930605849564978 4120.0 5.955505312215058 -1.9372965409098182 37.51667676372138 26.5370046232856
2 472.2751753766793 9.399068939633324 2170.0 3.31129002519549 -1.2999930521714718 37.658722319508904 26.910376744932876
3 641.9969939249671 17.734294791120416 8010.0 10.738983081004639 -2.5774078953971937 37.7650386434938 27.232899905799535
4 454.6276919403871 18.984351479833098 13995.0 20.971931716443002 -3.3040960875073844 37.628837980048324 26.88405654783161
5 123.8706212164499 27.03989970337125 9891.0 12.795293720954739 -2.76762564934186 37.377870293644385 26.272292156226797
6 523.7836130220649 27.749809076774625 1468.0 2.0518641835707414 -0.7803715267258199 37.662485565743296 27.019180386326642
7 620.0628007122244 33.4409105706775 2126.0 3.481641845842258 -1.3544602337435765 37.72106192010464 27.202804780021243
8 245.58797648309329 43.23524393702237 1140.0 1.8499867664106668 -0.6679215543921571 37.43570830580713 26.51064586416913
9 314.1138030625668 60.8887486040092 2032.0 2.6551748203160153 -1.0602328022434013 37.45289323117711 26.650729454914384
10 87.25206617907763 82.10483174192139 745.0 1.2713707097504585 -0.2606805044824403 37.252490097650686 26.241960680350065
11 487.8752568801093 94.42835607110986 6758.0 11.07069685099733 -2.6104373966000987 37.5166906415732 26.998191752691916
12 307.6669233985832 105.37364887224412 1694.0 3.2395068578459707 -1.2761972591456465 37.36814289185773 26.669406631282445
13 253.7941803032706 111.70164530226397 1239.0 1.7338419300344787 -0.5975237535497882 37.318229585235486 26.573226930085575
14 461.88881642331177 111.98023110939599 2484.0 3.328328292821472 -1.3055653919501373 37.466492686547255 26.961807360733903
15 232.72395957901963 116.02035316613137 866.0 1.1604082527508572 -0.16152702204195052 37.295386329749896 26.53688281194885
16 80.20597185337598 117.56278443048184 778.0 1.386721476680158 -0.3549731042196007 37.18357383201339 26.253287831795145
17 165.87486137668031 122.85490386107371 863.0 1.1896617111526921 -0.1885587104852251 37.23528376343121 26.416833717850373
18 362.5429544906621 131.01543925616804 3425.0 5.251704808788346 -1.800750767497702 37.36117844965358 26.789528846692015
19 325.7796724070332 135.5191685077691 2481.0 3.9816429402811875 -1.5001557785941184 37.326783041330685 26.724022904867354
20 226.20123931881045 150.83590377768664 703.0 1.0073986262947126 -0.008003385777546343 37.22800153539482 26.54874331454674
21 559.0410662623415 152.75981863629013 1607.0 2.2024177124424362 -0.8572492277842421 37.46247971968015 27.171284173224215
22 237.38136105365095 155.08820855483452 1132.0 1.5770662104527835 -0.49462481707410916 37.228333388131915 26.572545438866783
23 278.149322614497 167.27179363012135 1194.0 1.624525514217781 -0.5268163415216441 37.235528768162375 26.657045616220266
24 369.8105315472873 167.95597918565275 833.0 1.0732639764795648 -0.07676638186874195 37.29982395236401 26.828594541009352
25 731.5926138396718 171.638307017316 10582.0 17.89412132402143 -3.1317759439486292 37.55182483596057 27.5063671647224
26 308.5564890949055 173.5194334753228 4848.0 8.592847999348486 -2.335342823840539 37.24601117775035 26.718110579735345
27 424.71751419432593 180.83671572579573 29142.0 43.969887509427245 -4.107888386354388 37.31587124223831 26.939965077093387
28 16.762335257029566 182.16066047224825 2529.0 3.435239292351338 -1.3398924864788142 37.02184260430334 26.17947094587829
29 216.23651514991175 196.7192348756406 27318.0 39.229155210762144 -3.9840223895403355 37.13821698541026 26.561820171847092
30 6.007744744944878 201.89312055492104 2376.0 2.8991138556286367 -1.1556631788672151 36.9786053411972 26.173020641299676
31 474.2827417385179 201.64093154018414 760.0 1.1227153649766874 -0.1256741656127269 37.31382525966077 27.046835637339555
32 85.06798443432957 203.9921754636052 8889.0 11.429349669995092 -2.6450537993548573 37.03134325572354 26.32202783879091
33 595.1427318499329 224.1076737004308 1696.0 2.21375455536535 -0.8628236696771451 37.35975214736132 27.287918545512102
34 513.0827816040542 234.97875522226732 1004.0 1.4086225950409708 -0.37198662605535865 37.28150349005193 27.142266469273483
35 62.944924014937676 236.26899532557354 20179.0 28.005731492403886 -3.618117301641133 36.95737955449411 26.303019261586282
36 489.43476614485655 236.98770517353464 962.0 1.667816496469569 -0.5553706628844541 37.26097852369981 27.099516636616485
37 341.93639844265766 240.10077341771554 5264.0 6.90955337480775 -2.0986249400254997 37.14992493497057 26.826374553355798
38 641.1092832953342 244.85920033761195 5273.0 6.616906046879256 -2.0516374204039196 37.35522842546041 27.38803615841876
39 280.87134819388257 247.85344243516155 1288.0 1.6650709372370298 -0.5535818513541094 37.09230330165239 26.71775462669888
40 365.28189518300155 264.85474844827513 1187.0 1.5042346850589972 -0.4432889963486939 37.1220190357806 26.887035243369983
41 151.18071161327893 271.1124557142584 10848.0 15.478556914842459 -2.9743261710456315 36.95768648547253 26.491756439438237
42 207.45362851640948 270.86495977711337 2686.0 4.177324700999816 -1.5522455850815284 36.99836136317692 26.5966134321636
43 21.936734382411384 275.677580011453 4081.0 5.737998764379971 -1.8969011259726583 36.8570668530582 26.253686785666048
44 30.93044241238448 275.80012406294026 1201.0 1.560813286653731 -0.4833773834953665 36.863275605587106 26.27055725145832
45 409.24453205663065 285.9464225656471 19671.0 26.10951439924769 -3.541996986557716 37.11544994256574 26.983647564308754
46 345.52267332196993 287.1909166802439 1814.0 3.101620858596222 -1.2289717716670057 37.06765374677775 26.86557612268071
47 555.1937069909496 289.040658403344 38115.0 47.860404852672 -4.199940920009142 37.21421329339433 27.2581833733501
48 742.2485046613557 293.8810263750834 1215.0 1.4986840597464706 -0.43927522026185656 37.33921695009044 27.61064419493963
