#   ID    	xpos      ypos        RA/deg	      DEC/deg	     flux	     mag 	  dev_ra/arcsec  dev_dec/arcsec  RMS/arcsec
3.000000e+00   2.728315e+02   7.150213e+00   3.752396e+01   2.653704e+01   6.351696e+00   -2.007224e+00   -3.884721e-03   2.373483e-01   2.373801e-01
3.000000e+00   2.727719e+02   7.647175e+00   3.752389e+01   2.653719e+01   5.723311e+00   -1.894118e+00   -2.598697e-01   7.903002e-01   8.319295e-01
3.000000e+00   2.725198e+02   8.077060e+00   3.752391e+01   2.653680e+01   5.547521e+00   -1.860247e+00   -1.958162e-01   -6.104999e-01   6.411350e-01
3.000000e+00   2.724139e+02   8.264754e+00   3.752397e+01   2.653681e+01   5.179021e+00   -1.785619e+00   1.428340e-02   -5.985136e-01   5.986840e-01
3.000000e+00   2.724578e+02   8.726205e+00   3.752380e+01   2.653692e+01   5.344991e+00   -1.819868e+00   -5.902545e-01   -1.741491e-01   6.154090e-01
3.000000e+00   2.723492e+02   8.891732e+00   3.752378e+01   2.653692e+01   5.832531e+00   -1.914643e+00   -6.644503e-01   -1.942162e-01   6.922530e-01
3.000000e+00   2.723992e+02   8.930606e+00   3.752388e+01   2.653687e+01   5.955505e+00   -1.937297e+00   -3.056987e-01   -3.717720e-01   4.813171e-01
3.000000e+00   2.723620e+02   9.177987e+00   3.752395e+01   2.653692e+01   5.585890e+00   -1.867731e+00   -6.126902e-02   -1.991503e-01   2.083621e-01
3.000000e+00   2.723089e+02   9.571302e+00   3.752375e+01   2.653691e+01   5.502383e+00   -1.851377e+00   -7.808856e-01   -2.139403e-01   8.096622e-01
3.000000e+00   2.720970e+02   1.004292e+01   3.752396e+01   2.653697e+01   6.696029e+00   -2.064543e+00   0.000000e+00   0.000000e+00   0.000000e+00
